resourceinstanceid,graphid,graphpublicationid,principaluser_id,comp1_statement_tileid,comp1_statement_part_statement_content,comp1_statement_part_statement_type,comp1_statement_part_statement_language,comp1_statement_nodegroupid,comp2_statement_tileid,comp2_statement_part_statement_content,comp2_statement_part_statement_type,comp2_statement_part_statement_language,comp2_statement_nodegroupid,comp1_tileid,comp1_part_name_content,comp1_part_name_type,comp1_part_name_language,comp1_nodegroupid,comp1_part_type,comp1_n_tileid,comp1_n_part_dimension_value_,comp1_n_part_dimension_type_,comp1_n_part_dimension_unit,comp1_n_nodegroupid,comp2_tileid,comp2_part_name_content,comp2_part_name_type,comp2_part_name_language,comp2_nodegroupid,comp2_part_type,comp2_n_tileid,comp2_n_part_dimension_value_,comp2_n_part_dimension_type_,comp2_n_part_dimension_unit,comp2_n_nodegroupid,comp3_tileid,comp3_part_type,comp3_nodegroupid,comp3_statement_tileid,comp3_statement_part_statement_content,comp3_statement_part_statement_type,comp3_statement_part_statement_language,comp3_statement_nodegroupid
d9703b4f-cbcb-4863-aa88-b3320a7fa680,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,83e33855-db49-46a4-96a3-44f52dcd36c4,"{""en"": {""value"": ""18.786 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,7be44ad1-0ff3-4ce7-ab27-54666c7a1973,"{""en"": {""value"": ""0.204 g whole egg"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,f202a536-ef6b-4e09-836c-fe74b2d56374,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,6e2ee7c0-08b9-4a8c-95e3-7932a9cdd7e7,18.786,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,8a37094e-cf5c-4125-a526-4a53c119606b,"{""en"": {""value"": ""whole egg"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,2fbcd17e-5aa2-4baf-9fbf-bfdc2addb5bd,0.204,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
a873730e-4b9c-4fc3-ae6f-01fc1f6de3ff,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,dbd8bb9c-3d38-4fe1-8eb1-74e00f89266c,"{""en"": {""value"": ""25.004 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,27d08f85-d17f-4daf-a2e3-915b3582a9f4,"{""en"": {""value"": ""0.058 g whole egg"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,b12a98ea-5e5a-4995-9eb4-cb74d8818761,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,2bd7bf92-a7e1-434c-a560-f81aa1ca28cb,25.004,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,9d97447f-8b9e-4c5a-8169-9d2e91ec4adb,"{""en"": {""value"": ""whole egg"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,25fc743c-774a-47d8-a3f5-05cac19c0c6e,0.058,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
e1640fb1-6e41-4cae-bca2-55a0487b8a9b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3c903250-2743-4518-94ca-080b273661f5,"{""en"": {""value"": ""25.004 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,d74d4389-22d1-4906-a704-8b4e8ace1c6f,"{""en"": {""value"": ""0.058 g whole egg"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,c22ebc83-c61d-4acb-9e52-87d77bf524dc,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,c0c37be8-ca7b-4a64-86d4-3134257a7c99,25.004,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,6cb273a0-70e9-4ea8-b16d-b51bfd3bc93c,"{""en"": {""value"": ""whole egg"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,f52a232d-f7f8-4879-b26d-4ab2698f8a37,0.058,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
2c5999fa-0337-49f0-8290-cf240b9d4e61,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,76b5ccb8-1e9f-4478-9315-2978b64fdef1,"{""en"": {""value"": ""25.004 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,b7900e7b-50a4-4178-85ea-85aa18c4d115,"{""en"": {""value"": ""0.058 g whole egg"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,6b1233c0-2dda-45d1-b534-c1d52e24f83f,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,50016a97-922b-44d3-b704-f4044e0f2dfe,25.004,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,7ee77a83-dd64-41a6-b18e-8645573cdc41,"{""en"": {""value"": ""whole egg"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,76f6e90a-d894-4c52-a8e6-98dc6b5f15b6,0.058,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
ca9ce226-f70b-4c48-96cb-b5465b7f60ae,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4cbfd403-b1d3-452f-a4c8-5d5ea7b36431,"{""en"": {""value"": ""25.004 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,64de6cf6-f6e9-46ea-a552-090b09d67186,"{""en"": {""value"": ""0.058 g whole egg"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,ad7c6b0e-cf1f-4357-96ae-85f8522de7f7,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,5aa87247-4c52-4439-9e1e-99e337ab38b9,25.004,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,a94ec077-2613-4f8a-a0d4-275956e4a1cc,"{""en"": {""value"": ""whole egg"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,05e1397e-ce4a-45f1-87fd-9ed50952d4c9,0.058,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
4137a1d3-42e1-4805-bf47-ae721dedbfd5,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0bfad0b5-d3d6-49a9-b5f3-5a8a5bb59cc3,"{""en"": {""value"": ""45.505 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,d4262d53-1cfc-49c4-b99a-48fd0c5af85e,"{""en"": {""value"": ""0.050 g whole egg"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,85676b88-31ba-4769-b9f8-61e3cf6409f0,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,a4eecaac-1a8c-42c3-8353-1471c1297b89,45.505,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,0a921637-05c8-4d27-a7f6-fc4f30a7fe00,"{""en"": {""value"": ""whole egg"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,369760a6-232c-470f-97fa-a6af5174dfba,0.05,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
bb9629c2-dbee-4a09-b2f1-4553825ddb39,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,32db1fa3-f87d-4cc5-aa7c-670fdf9a58ee,"{""en"": {""value"": ""45.505 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,fbb03330-6da8-4bd2-8314-4155d4b346bc,"{""en"": {""value"": ""0.050 g whole egg"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,59e98347-81db-4647-bb62-89dba6cb8592,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,b81baf17-c8ce-48ce-b45a-115bc583cbed,45.505,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,e1337d8a-73b7-41f8-a74f-ccc6e8d1e9af,"{""en"": {""value"": ""whole egg"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,f13cdca5-e457-4dcc-b721-47dc7ab4bf93,0.05,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
ed0d43ac-66d7-46cf-9bcc-4c4cacaba594,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d802e71d-8403-4b91-a134-2a452d937fd6,"{""en"": {""value"": ""45.505 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,6ed03e82-8ac6-4347-b667-94671ff6d002,"{""en"": {""value"": ""0.050 g whole egg"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,1f66cacd-bece-4a3a-9406-512b45ab05c2,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,860f9d5f-5543-4e17-bae0-a29a1083a318,45.505,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,f45b7653-3f57-4dfe-85e9-23b77d188ec5,"{""en"": {""value"": ""whole egg"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,e516c3cc-5c48-4145-b720-3b329f0611dd,0.05,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
f1d48c4a-42ac-42db-858f-118076eda14b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c7360595-9a78-4012-b741-e06283f4dee6,"{""en"": {""value"": ""45.505 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,d4fedfb2-814f-43e3-ba03-4865c8fae6b1,"{""en"": {""value"": ""0.050 g whole egg"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,7a489004-6cde-4d15-a12c-5959774df865,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,495639b2-bd13-4e67-b6a3-fc92749714f1,45.505,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,7021bcf2-7784-4fb8-be6d-1ec5dd6e70df,"{""en"": {""value"": ""whole egg"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,61117b80-5edf-43b4-bc21-c4361b3411b9,0.05,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
d283808f-4d70-4464-b126-4b4de542ca1c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e38f8912-2791-46cc-9103-f8baaa4ddece,"{""en"": {""value"": ""0.025 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,6a107c6c-4b91-49ec-b9cd-c1d5c3947930,"{""en"": {""value"": ""24.975 g beeswax"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,87c3b75c-47cc-40fa-8e61-4e6b88e5ae57,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,db257ece-27a0-4386-a6e4-69dd719f8d0b,0.025,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,2920e6e4-790d-4b7c-8c5e-6545bf3a24fd,"{""en"": {""value"": ""beeswax"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,10c141c4-19ed-484c-9aed-4891435d5b3b,24.975,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
2428090c-f77e-40ef-8460-2f79af57d7aa,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,025a34c5-9844-4c47-9846-22b569943717,"{""en"": {""value"": ""0.025 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,aac651a6-834a-4661-b631-7b69b369d337,"{""en"": {""value"": ""24.975 g beeswax"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,663ceb6f-25f4-4ca2-a63d-f755792db35c,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,ac4cbb76-d4a8-4f3e-9a0f-76afbd6ca82c,0.025,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,d221d8d4-98be-4080-8439-762951a6b3db,"{""en"": {""value"": ""beeswax"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,2995155d-31f1-4483-90ea-d027053ab8d2,24.975,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
f2d4b920-7c43-43c0-928a-55377ba0b1d2,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,df90ba77-cab9-4e03-a4b0-dd062ea58c23,"{""en"": {""value"": ""0.025 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,6dfa669e-c85e-4903-a7d7-a10fbcece4a8,"{""en"": {""value"": ""24.975 g beeswax"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,c64eca26-ca87-44a1-b53c-8dd067ecdb62,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,85706a75-5064-471a-a0b3-c7b7d74252cd,0.025,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,42200572-8996-414b-8b70-c47261b17cde,"{""en"": {""value"": ""beeswax"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,429251f3-e408-4e52-99e1-0d58347504c9,24.975,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
1e575dd8-d295-49b5-965d-97e049007b67,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,84d2b366-faa0-4444-9bfa-32151332463e,"{""en"": {""value"": ""0.025 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,26e038c1-766e-4b7e-a160-a3604032cbc1,"{""en"": {""value"": ""24.975 g beeswax"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,f56d041c-a3d8-4486-8d2e-fe5715bf987d,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,d14f7e41-12a6-4b92-8080-b7827c494bbd,0.025,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,09bb721d-6d6b-4261-8804-b0f7985c57ac,"{""en"": {""value"": ""beeswax"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,a5ea3bf5-57b6-461a-ba3c-67af5e3ab3ce,24.975,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
