fix,rsci_uuid,Barcode No.,Barcode Prefix,Legacy Chemical (CAS) No.,cas 1,cas 2,cas 3,cas 4,cas 5,Chemical Formula,Chemical Name,Ak Notes
,af9bada4-2f5c-4cbe-bc5b-54c84bf36cab,11733,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Pb2SnO4,lead stannate,
,d5f303ea-c7e5-43bf-8c7c-b6534bb28f5c,11734,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Pb2SnO4,lead stannate,
,2ecf9c2d-266f-4536-acbd-522bf5bb3a23,11773,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,C19H16O11Mg.5H2O,magnesium euxanthate,
,3cd7d797-988a-4e27-9792-75c0680dee96,11774,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,C19H16O11Mg.5H2O,magnesium euxanthate,
,73e21b21-d015-4566-8485-ca270a6cf4b7,11799,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,959a4341-ab8b-466e-959b-6ab982089c0c,11801,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,C,carbon,
,194e09a9-e181-4b80-bc00-9aa5b1517389,11818,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,a74f9e77-1f88-4425-a698-d1d94864873d,11839,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Fe2O3 + Fe3O4,iron oxide,
,500d0a20-66a9-4cb6-abf4-68ebcd19d85d,11859,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,b6ed7451-2c57-47bb-94ca-15dafb71fcb2,11866,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,5c6cff0a-8f32-4442-b93f-bbc357000038,11868,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,C,carbon,
,262622eb-378d-4523-9f02-44c38f697d0b,11875,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,CaCO3,Calcium Carbonate,
,4d6ee35c-56df-40a5-b149-bcdeb5b2f78b,11876,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,CaCO3,Calcium Carbonate,
,80aac2d4-64dd-4928-be86-9938d1abb1ec,11881,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,caa18b18-8b50-4c37-b036-6082755532ca,11882,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,4d4531fa-3e70-4796-b751-7baac2239caf,11883,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,C,carbon,
,1c2504e6-aa6b-4584-8b67-64e416e705dc,11895,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,b9ae0f9e-aef7-477c-bb95-a2c5c7c17598,11897,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,a853d556-b960-49ca-a2b2-5c4609f255fc,11898,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,71b3687d-cdbf-4757-ba05-16d6e788dabd,12714,GUM,(No CAS No. Provided),(No CAS No. Provided),,,,,(C8H13NO5)n,(No chemical name provided),
,ff8de541-deb5-485b-9f6b-6fb403f1c7ef,12818,ORES,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,f2fdc01f-6b05-4d8d-a108-e357140196b5,12850,ORES,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,dcf45331-0580-4d51-8cae-b26e4bb52a5c,12872,ORES,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,d78d2141-e444-43d1-8112-8b2c83a4227f,12876,ORES,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,cbb56e4d-5c72-4b91-be86-c868d3a284a8,12877,ORES,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,493012fb-3e70-4a21-aa3d-e9fc89a89d2d,12899,ORES,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,42ac1419-f339-4581-9078-b443d7c5280b,12902,ORES,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,9302245e-2ed3-4e57-9fb9-d6b4928fdbf6,12903,ORES,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,a796283e-4acd-4f55-8444-2ccd11a2b007,12904,ORES,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,6190d94f-9329-40bc-be57-8c3762f8ff41,12934,ORES,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,d06de7d4-7e66-4188-93cd-74e61c51b23d,12937,ORES,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,bd471a43-d001-4764-b2af-9c9f0906d804,12947,SRES,(No CAS No. Provided),(No CAS No. Provided),,,,,(C2H4O) n.H2O,Polyethylene Glycol,
,2c8a80ee-a89b-45b7-844d-b599794e54ab,12950,SRES,(No CAS No. Provided),(No CAS No. Provided),,,,,(C2H4O) n.H2O,Polyethylene Glycol,
,84e5304f-6642-4e80-aa5f-704bb61eeb80,12954,SRES,(No CAS No. Provided),(No CAS No. Provided),,,,,C14H22O(C2H4O)n,(No chemical name provided),
,43cb4aa0-273a-4f7d-a3cb-d28f976c9431,14632,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,cd59a119-7cc2-474d-b286-70dabb60d297,14633,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,fa38555b-18f1-466e-adfc-cddfcf77bb6e,14634,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,a9fbebf7-3da6-492e-a6ac-228625538cce,14635,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,c75b123c-a079-48d8-8241-752554320b9f,14636,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,01ffae75-fbd4-451c-98b5-bd5f76302d39,14637,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,8cce71f5-58cb-4956-9ac8-608885a361bc,14638,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,cef44630-9544-4ee1-82d1-ea59db986a68,14639,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,89c745ec-e944-4012-8696-efaa93f5ddc2,14640,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,3dec4b2a-be05-406e-ae7d-9aaf16de797d,14657,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,PbO-CrO3,lead chromate,
,4758aa05-808d-4280-ba15-ae3d76695c41,14709,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,d4e4b952-6072-467a-8f2e-6e48e4bcde24,14711,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,CaSO4+H2O,hydrated calcium sulfate,
,780359ec-e261-4a0b-a207-a80675c532ed,14712,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Ca3(PO4)2,calcium phosphate,
,96815503-1fc3-4a4b-9abe-411630b1273e,14713,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,CaSO4,calcium sulfate,
,265e35dc-ee3f-4e5b-9aed-a17789bcfcee,14796,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Cl9H16O11•Mg+ 5H2O,(No chemical name provided),
,d8a22710-ac23-4b6b-b097-2b58b6e3ef61,14806,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,ZnO,zinc oxide,
,e254748b-7bff-4366-bef4-33802249691b,14885,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Fe2O3 + CaSO4,ferric oxide + calcium sulfate,
,d1cdff45-c837-4cbf-b5de-4636815fd8d1,14925,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Fe2SiO4,(No chemical name provided),
,979162db-96f0-48ca-bc43-f9a1ec524dae,14926,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Fe2SiO4,(No chemical name provided),
,5723410e-5bc9-407f-97f8-8191983afa99,14940,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,2CuCO3-Cu(OH)2,copper carbonate (blue),
,1f27623e-d35e-4efe-8fba-638a47151dfe,14968,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Cu(C2H3O2)2-2Cu(OH)2,basic copper acetate,
,993cc811-78cd-4b2c-876c-8563f45c7a30,14969,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,CoO-ZnO,(No chemical name provided),
,1fdc0aff-8b7a-4a96-bb0d-c00340fbb754,14970,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,CoO-ZnO,(No chemical name provided),
,b8ac3852-550d-4f68-847f-a5fa127dd639,14971,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,CoO-ZnO,(No chemical name provided),
,8ccbe1da-3af7-44b8-a992-94bcaf52e1c7,14972,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,CoO-ZnO,(No chemical name provided),
,28e8a8a2-bd8b-4110-91f4-1c7652de888b,14973,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Cu(C2H3O2)2.3Cu(AsO2)2,(No chemical name provided),
,18a96eed-4812-4122-b8e4-1b8f5050ea1d,14974,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Cu(C2H3O2)2.3Cu(AsO2)2,(No chemical name provided),
,2857431c-e3c5-4b43-b405-ef33ac89eeec,14975,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Cu(C2H3O2)2.3Cu(AsO2)2,(No chemical name provided),
,0a215c4a-35e1-4ed9-be02-f133c868aecf,14976,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Cu(C2H3O2)2.3Cu(AsO2)2,(No chemical name provided),
,7bb8bd24-1bdc-4a48-bb96-fa0774788b82,14977,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Cu(C2H3O2)2.3Cu(AsO2)2,(No chemical name provided),
,59b7eb56-39a8-4d2b-9c49-d6174f8d0bde,15004,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,CuCO3-Cu(OH)2,Copper carbonate (green),
,50b79b1d-1ff3-4d1a-a0cc-6edf9362ed05,15009,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Fe2SiO4,(No chemical name provided),
,3eca6848-5a9f-4e27-93d4-97c0a8d0e66f,15316,ORES,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,eea5686c-1ea6-4176-88b5-552d1d7e3e22,15332,ORES,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,09a081d7-2dce-4ccf-b001-2eb0b8508a1e,15338,ORES,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,"Abietic acid (80 %), a-pinen, b-pinen, camphen, limonenes, contains no solvent",
,498cdb9a-2762-447f-8e78-b2555de4d78c,15389,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,"(Na,Ca)4(Al,SiO4)3(SO4,S,Cl)","sodium, calcium, aluminum sulfo-chlorosilicate",
,9f39f383-e173-4e6b-b93f-b0ec3edf6d28,15402,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Co-Sn-oxide,(No chemical name provided),
,f12e1a5b-3a93-4d9c-af20-398005e8571d,15425,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Fe2O3 + Fe3O4 + FeOOH,(No chemical name provided),
,b3c22357-b988-4a91-aac9-b6385c00d0ce,15431,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,(see below),(No chemical name provided),
,04921b6a-c063-4cce-b68e-33bde543c128,15432,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,(see below),(No chemical name provided),
,b5e007a6-242b-4933-ab34-4054910e26d0,15445,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,C32H16N8Cu,copper phthalocyanine,
,a542d6f8-35b9-4266-9395-c46027cc496d,15456,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,C32H16N8Cu,copper phthalocyanine,
,82a69948-6a0c-4c9e-9411-94f6137f68a8,15521,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Fe2O3 + CaSO4,ferric oxide + calcium sulfate,
,ee4ad2c9-b1b9-4144-8868-4846be4ec9fc,15538,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,"(Na,Ca)4(Al,SiO4)3(SO4,S,Cl)","sodium, calcium, aluminum sulfo-chlorosilicate",
,4de03ed2-b7b9-4e2b-9a87-6fb6cdb52b59,10791,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,CuSiO3,copper silicate,
,2465e56d-ff1e-46f9-8356-fbfb5a333987,15563,SOLV,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,70ff4955-6f89-4c0c-ab68-d2c7ffd88abc,15565,SOLV,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,a044d9ae-937e-461a-8885-a89146a3f980,15566,SOLV,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,7df415a6-165b-4dc2-bd0d-bc5f2ee89e3a,15567,SOLV,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,b1bd7b89-cec7-4838-a3a9-c7195c58b127,15568,SOLV,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,979b02cc-8d68-4674-91d3-48db7b46e7a7,15569,SOLV,(No CAS No. Provided),(No CAS No. Provided),,,,,C10H16,(No chemical name provided),
,1faf14ec-ff1e-43ae-af3c-d9e3c52e3abb,15603,RAWO,(No CAS No. Provided),(No CAS No. Provided),,,,,an ester,(No chemical name provided),
,9a3e53b1-94bf-44d6-bb7a-5be50af34a70,15628,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,CuSiO3-nH2O,Hydrated copper silicate,
,aeecf8d6-941a-418c-98b6-8fee2e7642b2,15633,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,AsS or As4S4,arsenic disulfide,
,06eb0602-6f8e-44ab-b870-495be6132ce5,15634,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,FeO(OH)-nH2O,Hydrated iron oxide,
,83b1348a-c5e4-4fa1-8673-453f7aaa0ed0,15635,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,NaAlSi3O8,sodium aluminum silicate,
,df50eb30-2b26-4855-9f16-4d30518a61f9,15637,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,"(Na,Ca)-Al2O3-4SiO2-H2O",sodium calcium aluminum silicate,
,0882b6be-22af-4b52-987c-a1effeb98e43,15638,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,CuCO3-Cu(OH)2,Copper carbonate (green),
,66c14e3f-3cd7-4b2f-96c5-efc29b55c89a,15639,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,"KAl2(AlSi3O10)(F,OH)2",Potassium aluminum silicate hydroxide fluoride,
,a717085e-541e-4cd9-877b-7d8700e6de57,15640,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,"(Na,Ca)-Al2O3-4SiO2-H2O",sodium or calcium aluminum silicate,
,f2207211-c6d9-44a2-ac65-4d4d65d7bfbf,15641,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,K2O-Al2O3-6SiO2,potassium aluminum silicate,
,1d269aa4-62f7-4127-b8ec-a8c9fc847f7c,15644,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,Mg3Si2O5(OH)4,Hydrated magnesium silicate,
,5d6e7232-afa2-45cb-bbe2-33b69dfdf5ef,15645,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,Na-Al2O3-4SiO2-H2O,sodium aluminum silicate,
,c4d0a3f0-767a-4f0c-bdc5-5d77268bfaab,15647,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,CaMgSi2O6,Calcium magnesium silicate,
,6a7cd646-d4a5-4d3f-802d-3fb7a1661ccd,15650,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,PbS,Lead sulfide,
,6b9457e4-a18c-4f73-9ca6-59226bbd55a7,15651,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,CoAs2,Cobalt arsenide (with some nickel),
,b1bdea45-252f-4fab-9ee5-697cad4e7042,15652,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,K2O-Al2O3-6SiO2,potassium aluminum silicate,
,81cb89ab-1469-4c83-8d1d-dcbce6329fc6,15653,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,CaCO3,Calcium carbonate,
,b3a65aa1-263d-480e-b4d3-1b4a33f354ea,15655,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,CaCO3,Calcium carbonate,
,2a60ff67-7c81-4178-824e-7ffcdb93cc39,15658,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,HgS,Mercuric sulfide,
,6a9e677e-455c-43e7-9edb-277e51e9a24c,15659,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,Na4Al3(SiO4)3Cl,sodium aluminum silicate,
,440b1db5-1475-42aa-b603-f704fb55b191,15667,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,Ca-Al2O3-4SiO2-H2O,calcium aluminum silicate,
,3bc33774-e4c1-4f70-b627-2a9bb15a34e9,15669,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,"(Mg,Al)5Si8O22(OH4)-4H2O",hydrated aluminum magnesium silicate,
,94f1bf1d-49d9-464e-9605-b4be8895b43a,15670,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,Na-Al2O3-4SiO2-H2O,sodium aluminum silicate,
,b236b95e-5032-4bc7-a4ff-eef321cba446,15700,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Pb2SnO4,lead stannate,
,372ea706-d1c9-4a89-b0e5-5ecb21ae993f,15703,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,C19H16MgO11.5H2O,magnesium euxanthate,
,74865327-e347-4bbb-b31a-47712d36693b,13128,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Fe2O3,iron oxide,
,a2fcd124-9ed2-401a-abab-d9c5ea1ca0af,13184,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,13197ac6-67ff-4c1c-bdc3-1dde3f5f005f,13297,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,
,0800c486-97de-468a-8cbd-96d148936998,13299,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Fe2O3 + CaSO4,ferric oxide + calcium sulfate,
,b80fdbf9-fc1f-49c7-b520-a0b06f031675,13303,PIG,(No CAS No. Provided),(No CAS No. Provided),,,,,Ca3(PO4)2,calcium phosphate,
,d4db9edd-6d0a-424d-aad0-5936316a2328,13550,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,BaSO4,Barium Sulfate,
,03423653-51cb-4151-a29f-a7c4f2f90ff7,13551,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,CaSO4,anhydrous calcium sulfate,
,f66922b2-abcb-43ef-a44b-d9e9a07bcecf,13552,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,CaSO4,calcium sulfate,
,be0134b8-2591-47a5-93d6-ec62e4fe6d75,13553,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,LiAlSi2O6,Lithium aluminum silicate,
,bd9dfef3-2cb6-49bb-959e-2a76365dc313,13554,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,Al2O3-SiO3,aluminum silicate,
,c72f88e9-e03a-4091-933b-c1e94fd2c503,13555,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,Na3AlF6,Sodium aluminum fluoride,
,4ea8bf42-59c2-4c23-befc-dacbbc408028,13560,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,CuCO3-Cu(OH)2,Copper carbonate (green),
,960de86e-6f98-43a0-9118-1bd060121730,13561,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,MgO,Magnesium oxide,
,2a98aded-15f1-4654-8ee1-5f8f5310c1f3,13563,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,ZnS,Zinc sulfide,
,5ceb80ae-231f-40ef-8e8d-7f29746f19cf,13565,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,SnO2,Tin oxide,
,6ad6e77e-d629-4ad7-a926-14657f7de510,13566,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,Zn2SiO4,Zinc silicate,
,77d087bd-0fc2-47df-82dd-d0d1ecf712c9,13567,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,ZnO,zinc oxide (with traces of manganese),
,39656720-e40e-48fc-a533-3f8fbec3ac5b,13569,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,"K2Li3Al4Si7O21(OH,F)3",Potassium lithium aluminum silicate,
,be6c3645-1d54-417e-9093-7b6ad8845198,13570,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,MnSiO3,Manganese silicate,
,3aed7387-85ed-4aa5-b904-7db400af6e0c,13571,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,"K2(Mg,Fe,Al)6(Si,Al)8O20(OH)4",(No chemical name provided),
,9c25be23-bc37-4a3f-96b4-1374c1621c15,13575,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,SiO2,Silicon dioxide,
,03a1f656-eb32-4541-8851-57874ea50cf3,13577,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,KAlSi3O8,Potassium aluminum silicate,
,c01143b0-a25e-4a3b-b8f9-e95b05cebaf1,13580,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,"Ca2(Al,Fe)3(SiO4)2OH",Hydrated calcium aluminum iron silicate,
,37745791-8000-4e7e-b0c5-d7c642d3cb2c,13582,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,CaCO3,calcium carbonate,
,62fdf3a8-0914-459f-94bd-89bc3341463d,13583,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,CuSiO3-nH2O,Hydrated copper silicate,
,93b64f2d-b4ed-4c40-ab97-b6b93ed8cc23,13584,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,MnCO3,Manganese carbonate,
,5b0ff088-2c62-4ce8-a46c-4345f7c5df70,13585,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,Ca3Al2Si3O12,Calcium aluminum silicate,
,054b032e-da17-4ec4-8d51-2ac540476493,13586,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,3MnO-Al2O3-3SiO2,Manganese aluminum silicate,
,6deea5c1-c0a3-469e-af0b-02b6f349efae,13587,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,Ca3Fe2Si3O12,Calcium iron silicate,
,16e4620c-4f5d-4e37-840f-ec7748ef7677,13588,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,FeCO3,Iron carbonate,
,1baea95a-c64e-43ad-8b1f-0e2c85fbbea6,13595,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,Al3(PO4)2(OH)2-5H2O,Aluminum phosphate,
,bb28f2ca-c802-4b91-9267-47936b4f4ae9,13600,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,SiO2,Silicon dioxide,
,5a2fa5e9-52f1-4f66-aac7-a67168bfba86,13601,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,CaCO3,Calcium carbonate,
,c748df04-3375-426e-9ec3-ed41ca2abd23,13602,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,K2O-Al2O3-6SiO2,potassium aluminum silicate,
,fbb3595a-ec51-4f48-8092-1586d288285f,13603,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,NaAlSi3O8,sodium aluminum silicate,
,2259e9ed-7917-40ae-9fe5-032cc5741832,13606,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,"(Ca,Na)(Mg,Fe,Al)(Si,Al)2O6",(No chemical name provided),
,e4ff4787-370e-43b0-ad92-2d1dbcc1896f,13607,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,"K2(Mg,Fe,Al)6(Si,Al)8O20(OH)4",(No chemical name provided),
,21a5f332-2ae5-459b-947c-cf8efdc25abc,13609,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,Ca5(PO4)3F,calcium fluor-phosphate,
,1c1d430b-c3c2-47c6-bf47-894404b82d23,13611,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,CaTiSiO5,calcium titanium silicate,
,10dddd3d-70ff-4c31-9b2e-9761abb1a8d4,13613,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,"(Na,K)(AlSi)2O4",sodium or potassium aluminum silicate,
,fcd120bf-c611-43ab-a506-562777eb4bac,13615,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,Be3Al2(SiO3)6,Beryllium aluminum silicate,
,9096889d-9b7e-4e23-a0e4-5c9477fb3d3b,13618,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,Fe3Al2Si3O12,Iron aluminum silicate,
,1f51fa6b-1605-485e-a6c3-4492e48a3faf,13619,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,"Al2SiO4(F,OH)2",Aluminum silicate,
,b3c7eb3f-577c-4ccc-910b-46226a21fbe3,13621,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,Mg3Si2O5(OH)4,Hydrated magnesium silicate,
,30879ab7-0e56-4a4e-b5cb-2512e207f266,13622,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,CaF2,Calcium fluoride,
,f40ddcf8-7005-43e9-8e9c-dc2b18c9df22,13623,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,SiO2-nH2O,Hydrated silicon dioxide,
,1230fe72-af84-4afe-bb87-acc15dabfdee,13626,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,Fe2O3,Iron oxide,
,5248e3f4-1773-44e3-92ac-3e7571943e86,13627,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,FeS2,Iron disulfide,
,c7e7954e-2018-40a5-b876-b9cdb69c4cb5,13628,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,FeSAs,Iron arsenosulfide,
,91a6d954-494c-4e72-84fa-cee73ce677ef,13632,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,CoAsS,(No chemical name provided),
,e9e89f30-c8e4-4328-96cc-3bf47ab7e363,13633,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,CuFeS2,Copper iron sulfide,
,de288171-cb6c-46d3-8792-fe85c7a83d58,13635,RAWI,(No CAS No. Provided),(No CAS No. Provided),,,,,Cu2S,Cuprous sulfide,
