rsci_uuid,Chemical Name,Mixture Type,Sample Type,Typical Use,sample_type_value_uuid,typical_use_value_uuid,mixture_type_value_uuid,mixture_type_pref_label,sample_type_pref_label,typical_use_pref_label,mixture_type_value_uuids,object_type_value_uuids
e6994773-98ab-4895-aa77-92657fbbfd1c,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
9405d605-b801-4fa0-a8b4-472bfcd3da52,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
08200078-1095-4f97-932d-92287f1f9421,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
1008a9c9-42d7-49e2-afe5-cd4d2b50c524,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
422d9c90-7a2b-4068-9657-8c6d951f8917,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
e2d1c6cb-0622-42c8-9033-9b0001c6260b,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
ab32785b-bcaa-4220-85a6-641aa14e2e05,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
4f68057e-011e-4ae9-930d-d027f6966d69,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
5c52834a-8617-4a52-b251-2515d29d7439,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
b7055623-26c8-4987-883b-432ac7e1b8e5,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
0b4eef9a-d645-4a18-8215-d4d4d6ed8980,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
5af14290-2e83-4b1a-a35f-7ab714a50072,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
9f7b36c1-943c-40c9-990f-015495ec2cce,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
10318104-7b1f-4f73-8c48-9efcf2cb933a,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
b72ea2fc-fa9f-462b-ad86-d241ca1a6e08,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
3507ffb6-edc1-4a3f-b841-cafe0fe34dcb,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
4aa63ebc-29b3-45be-863b-d0fe5207bb31,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
332cbb80-efbb-4f27-8d9f-1603d5b4799d,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
76a3d918-83df-4086-8b05-6637165f40a3,,,Gum,Binding Medium,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
2bce804d-7844-4496-ad8e-337199d9fde4,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
0cad8f71-976c-4427-8f73-68642ae55619,,,"Paint, other",Sealant,a0076202-56ec-4afa-b72b-26cd368836ba,,,,paint (coating),,,"[""a0076202-56ec-4afa-b72b-26cd368836ba""]"
5708a867-dfb5-4325-bf50-05df25378db6,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
a7cf0400-6bef-44bb-8ef6-1d487fb518a1,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
8d70e609-86ea-44a8-879d-34eb3efc84f3,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
08d1dbe5-5792-4d5c-8768-aefd9902700d,,,Natural Resin,,298ad52f-d260-48ce-8c62-5fd998bfe68f,,,,natural resin,,,"[""298ad52f-d260-48ce-8c62-5fd998bfe68f""]"
78c9897b-9072-418c-ab06-54cc183b051e,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
2e78d3a9-1ae1-48c7-84c8-a6348247e417,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
1afcc44d-2b9c-45e0-adc1-08a911a381d5,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
af316256-d4fc-460c-9d0a-fb8ae386747b,,,Natural Resin,,298ad52f-d260-48ce-8c62-5fd998bfe68f,,,,natural resin,,,"[""298ad52f-d260-48ce-8c62-5fd998bfe68f""]"
850ad7cd-ff65-409a-9772-004745aca028,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
ccb3933d-a965-4ebb-88bd-85b33bf205f6,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
b4b2b2ea-95b2-44a1-9ae6-5737b7579875,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
aa50ada5-a6a2-4791-898e-2f86d0510e5e,,,Natural Resin,,298ad52f-d260-48ce-8c62-5fd998bfe68f,,,,natural resin,,,"[""298ad52f-d260-48ce-8c62-5fd998bfe68f""]"
7145d75d-e42a-4cb3-98d5-fb53ac9e8d19,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
47a17e42-65b2-49ba-9bb2-85bc44f827d0,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
9c6d0cf2-5e3f-4964-8a31-7a5f32e49b04,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
b93999ca-84fe-479d-aef6-f535591c3e08,,,Gum,,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
ee7bd934-be15-43c0-a740-342677b6dac3,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
db2caefe-b812-464f-93d6-203ce4090f85,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
95658cd9-3876-4d54-9f92-4d6956d86d60,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
f1cdedba-b079-4ba0-9b5a-fd01b435ef06,,,Protein,,f2cdaa0c-3cb6-4e4a-b6da-42ebec1d349f,,,,protein,,,"[""f2cdaa0c-3cb6-4e4a-b6da-42ebec1d349f""]"
f774be65-fad8-4feb-a8ef-213a36b81356,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
55be9532-6fa5-407d-9da8-0aa24749ab95,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
610a5a29-cd35-4ee5-bcee-05cd51e0527a,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
656ca666-247b-4931-b6ba-7bcf34be93e8,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
9f13bb7a-bcd8-427f-8dfc-4e7b76829c25,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
7929c521-dc05-4c5f-a3b7-f9c6e08f6f97,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
cd90d78f-6f2e-46aa-a853-12b1651449c0,,,Natural Resin,,298ad52f-d260-48ce-8c62-5fd998bfe68f,,,,natural resin,,,"[""298ad52f-d260-48ce-8c62-5fd998bfe68f""]"
5ea42def-3479-4107-b8f6-eec1af7426a8,,,Natural Resin,,298ad52f-d260-48ce-8c62-5fd998bfe68f,,,,natural resin,,,"[""298ad52f-d260-48ce-8c62-5fd998bfe68f""]"
76842068-c6b4-4a9b-b4d7-74f5a7107412,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
60038dfb-ce85-4e93-91b5-bf08319fb977,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
86775e37-266f-43c1-b003-6de86279a7da,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
d8224c71-ae52-4a59-9df3-9883aa2c2d24,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
3c8d8de3-3140-400f-a393-e77aa06efb50,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
f834868a-c1bd-4876-b766-a05693f34cdb,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
7d769284-1fe3-4e34-b577-cf958d90e4bc,,,Natural Resin,,298ad52f-d260-48ce-8c62-5fd998bfe68f,,,,natural resin,,,"[""298ad52f-d260-48ce-8c62-5fd998bfe68f""]"
701f1bc0-9439-4359-9d6c-f370da4e8c1a,,,Natural Resin,,298ad52f-d260-48ce-8c62-5fd998bfe68f,,,,natural resin,,,"[""298ad52f-d260-48ce-8c62-5fd998bfe68f""]"
450cdd04-ea6d-4f0a-a91c-46ae3cd8ff6b,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
72b231d3-5e87-4113-b599-f16f19cb0d67,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
0023af95-edcd-4481-a404-14f4ec704a7b,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
238fa49d-1ae0-4ca5-9c3a-f820a9a4d5d7,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
875e67f7-bfa7-4823-906c-01a62d643b48,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
0e04a4ad-a3b1-4790-acd7-b8cdb18e801c,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
b2aa78c8-a30e-4469-9092-93b79b335416,,,Natural Resin,,298ad52f-d260-48ce-8c62-5fd998bfe68f,,,,natural resin,,,"[""298ad52f-d260-48ce-8c62-5fd998bfe68f""]"
b6009693-2df5-4ee0-a438-43239f5a89dd,,,Natural Resin,,298ad52f-d260-48ce-8c62-5fd998bfe68f,,,,natural resin,,,"[""298ad52f-d260-48ce-8c62-5fd998bfe68f""]"
7427aacb-85cc-4483-b98d-139367cb1f0e,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
2a5f8534-095f-48c5-a10e-c45b9d6727c1,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
eab831e1-34c3-4d5e-91c8-1082af50f6ec,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
c5a5d3c8-886d-414f-b5fe-f7ef115ce0b3,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
937dc9e5-e1f2-4b5a-b60e-1f4b97cca2dd,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
80a5d9e8-0dc3-4e28-9e38-2e2e403266af,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
adc62866-58c3-4303-8f41-08d7977f8f72,,,Gum,,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
10f50da8-9407-47db-8656-126e31f74abf,,,Gum,,e677c3df-0cdb-47a4-bc73-b34456670e6e,,,,gum (material),,,"[""e677c3df-0cdb-47a4-bc73-b34456670e6e""]"
b56a5ccc-16a5-4be7-b201-3c0cbf846c15,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
08de3ada-9e70-41b3-b22d-e5b163957882,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
dc63e6f4-8542-4974-b84e-54270c1dfddd,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
e9108c5d-1631-4e0b-a8dd-29a61ad056fd,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
294bf493-061d-4002-8cc1-26cbf45e7b21,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
3f4e1887-c2d1-4660-97aa-bba505778141,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
c3fa0606-9012-4ccf-91d5-ed99af2b0974,,,Protein,,f2cdaa0c-3cb6-4e4a-b6da-42ebec1d349f,,,,protein,,,"[""f2cdaa0c-3cb6-4e4a-b6da-42ebec1d349f""]"
b5c181bc-7560-4617-b5b9-aa8a879d435e,,,Protein,,f2cdaa0c-3cb6-4e4a-b6da-42ebec1d349f,,,,protein,,,"[""f2cdaa0c-3cb6-4e4a-b6da-42ebec1d349f""]"
15cc9cd9-9fe6-4358-b468-9f35a3668ea3,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
46dca31d-1eb3-42b0-8dbd-7ccf886e87bd,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
3cea2677-912d-4669-8dcd-9eba79204be4,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
fc331e98-27c3-4bd5-ad7a-e41e17714429,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
5a634b4f-53d3-4cc2-bd91-73380d1a4368,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
08b8319a-b6bc-4e90-bb46-e5d42926f816,,Organic - inorganic,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,3a5aa2a8-2287-4d0f-8017-c813344ce32e,organic - inorganic mixture,mixtures (materials),,"[""3a5aa2a8-2287-4d0f-8017-c813344ce32e""]","[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
48178a8e-5ccd-43d2-b3fe-3ea3910e4352,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
47bf9715-6669-4950-9e34-fad2ee0d338f,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
1b00b512-e5ba-490c-8246-8e101aea8368,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
44b16af3-7b15-453f-bb15-ffe85c1b7e34,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
a8e57a47-edfb-4430-968e-469bf7bfc9b8,,,Prepared mixture,,bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514,,,,mixtures (materials),,,"[""bfd3f1c1-fbc0-4f2e-aeb2-d95b23ffd514""]"
