rsci_uuid,set_uuid,Acquisition Date__begin_of_the_begin,Acquisition Date__end_of_the_begin,Acquisition Date__begin_of_the_end,Acquisition Date__end_of_the_end,acq_by_person_1_uuid,acq_by_person_2_uuid,acq_by_group_1_uuid,acq_by_group_2_uuid,acq_from_group_1_uuid,acq_from_group_2_uuid,acquisition_note,acquisition_type
437cca23-f458-47bf-9f78-4a4c22a64106,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1993-01-01,1993-01-01,1993-12-31,1993-12-31,6f2b58ac-3b7c-4159-aa54-60a5d015d57c,,,,027d5987-a0d1-4fb3-9c8d-6fea9361ab68,,Sue Gatenby (Collected by  W.E. Roth),"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
18cd161a-dfb1-4d8e-ab02-6e9d9ba2aeb2,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1993-01-01,1993-01-01,1993-12-31,1993-12-31,,,,,027d5987-a0d1-4fb3-9c8d-6fea9361ab68,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
6c1bbec3-479f-48e9-acd4-b7b52037d7db,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1993-01-01,1993-01-01,1993-12-31,1993-12-31,,,,,027d5987-a0d1-4fb3-9c8d-6fea9361ab68,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
e1a17aee-da56-496c-8696-fa08bdf1ddc6,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1993-01-01,1993-01-01,1993-12-31,1993-12-31,,,,,027d5987-a0d1-4fb3-9c8d-6fea9361ab68,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
a3ec9382-89b9-4d57-a905-2f1a50c344a8,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1993-01-01,1993-01-01,1993-12-31,1993-12-31,,,,,027d5987-a0d1-4fb3-9c8d-6fea9361ab68,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
923d050f-2ff2-46cd-a414-f46371d4c770,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1993-01-01,1993-01-01,1993-12-31,1993-12-31,,,,,28bbf17d-2a1a-4d16-bda6-a8fa4fc7f43d,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
48776236-f06b-4d94-9418-b406a2e244ea,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1993-01-01,1993-01-01,1993-12-31,1993-12-31,,,,,027d5987-a0d1-4fb3-9c8d-6fea9361ab68,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
471679c1-6864-418d-8c7d-f272b825a67f,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1993-01-01,1993-01-01,1993-12-31,1993-12-31,,,,,d8916a37-dd7d-4daa-b69f-9a7d963f41b6,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
44e51ac0-a03e-4262-a8f1-faa3592689a6,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1993-01-01,1993-01-01,1993-12-31,1993-12-31,,,,,d8916a37-dd7d-4daa-b69f-9a7d963f41b6,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
9fa043d4-7d15-453f-9e67-81f02947e028,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1993-01-01,1993-01-01,1993-12-31,1993-12-31,,,,,d8916a37-dd7d-4daa-b69f-9a7d963f41b6,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
1d887c59-2269-4b7c-8cc5-692ae65776e9,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1993-01-01,1993-01-01,1993-12-31,1993-12-31,,,,,fd1ad71b-8296-44d6-8ff5-80f4fa3bb9a7,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
ad1c2c5c-3274-4082-87f7-a0fa5ca321be,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,,,,,,,,,ebd737b9-e4a2-4b41-8227-9d05b3aa82f1,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
39978307-2829-4854-bd7e-1377de14c75b,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1993-01-01,1993-01-01,1993-12-31,1993-12-31,,,,,ebd737b9-e4a2-4b41-8227-9d05b3aa82f1,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
1136ccd6-ec51-4e73-ba89-0ce7ff4031db,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,,,,,,,,,ebd737b9-e4a2-4b41-8227-9d05b3aa82f1,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
bb796a9c-b361-4e04-a5e5-aab530d87935,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1993-01-01,1993-01-01,1993-12-31,1993-12-31,,,,,ebd737b9-e4a2-4b41-8227-9d05b3aa82f1,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
dcd4a0f3-ee61-4e1b-9285-20cd6ac7c99c,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1993-01-01,1993-01-01,1993-12-31,1993-12-31,,,,,ebd737b9-e4a2-4b41-8227-9d05b3aa82f1,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
a5c71f4c-a7c4-4a19-8ec0-159088f32269,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,,,,,,,,,ebd737b9-e4a2-4b41-8227-9d05b3aa82f1,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
32eebb64-a102-4866-ab61-990cb6b1b379,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1992-01-01,1992-01-01,1992-12-31,1992-12-31,,,,,e00baddf-66e9-4e10-8152-1847e0541be9,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
3c5ee6ee-5821-43ab-9e1f-b99014379ac1,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,,,,,,,,,49471e83-cf29-4177-9309-2b02c6ee219f,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
e18baafb-fea4-4fac-a05c-146b79c0e5d7,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,,,,,,,,,bc725ca7-741c-4f9c-a1a9-9801b47e4896,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
2ec90141-9f2a-4f86-b9aa-35b12d7551cc,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,,,,,,,,,bc725ca7-741c-4f9c-a1a9-9801b47e4896,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
046a8756-2a20-4b65-97d3-ecc6597aa8fc,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,,,,,,,,,bc725ca7-741c-4f9c-a1a9-9801b47e4896,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
e297ebee-29f9-47cc-97bb-13cee57010f6,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,,,,,,,,,bc725ca7-741c-4f9c-a1a9-9801b47e4896,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
011438f0-ec80-41b9-b659-e933d136bedb,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,,,,,,,,,bc725ca7-741c-4f9c-a1a9-9801b47e4896,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
bd6388f9-dbaf-4558-9387-6dcbbead7b2d,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,,,,,,,,,bc725ca7-741c-4f9c-a1a9-9801b47e4896,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
ed9a09dc-aba8-43f9-8ab8-0b4d3d9ae514,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,,,,,,,,,bc725ca7-741c-4f9c-a1a9-9801b47e4896,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
59b48f18-a4e1-49c8-b29c-e8b47a8bc139,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,,,,,,,,,bc725ca7-741c-4f9c-a1a9-9801b47e4896,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
15279f95-0ccc-4fb0-b862-2d4fea95ad30,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,,,,,,,,,bc725ca7-741c-4f9c-a1a9-9801b47e4896,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
814fb38d-9752-4993-92c8-2fa45ea06119,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1992-01-01,1992-01-01,1992-12-31,1992-12-31,,,,,3a67153f-69b5-495d-9db5-fa940cf73e4f,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
71d4fff1-405e-4ad5-8c73-0ee34bfa2eb1,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1993-01-01,1993-01-01,1993-12-31,1993-12-31,,,,,ebd737b9-e4a2-4b41-8227-9d05b3aa82f1,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
99c74f8b-e9c5-4ec9-b55c-17ab779bd266,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1993-01-01,1993-01-01,1993-12-31,1993-12-31,,,,,ebd737b9-e4a2-4b41-8227-9d05b3aa82f1,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
03916f17-f69a-422a-861a-de65202e477a,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1993-01-01,1993-01-01,1993-12-31,1993-12-31,,,,,027d5987-a0d1-4fb3-9c8d-6fea9361ab68,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
b8d79e15-eaa8-4e1d-a7b1-52dd0f0e9c01,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1992-01-01,1992-01-01,1992-12-31,1992-12-31,,,,,,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
32494947-73f9-421e-8996-ed4f133f6f97,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1992-01-01,1992-01-01,1992-12-31,1992-12-31,,,,,,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
a8f3fd80-9840-400c-a712-652c78277091,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1992-01-01,1992-01-01,1992-12-31,1992-12-31,,,,,,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
5aa641f4-29c0-4085-81e2-3c752ba35d9b,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1992-01-01,1992-01-01,1992-12-31,1992-12-31,,,,,,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
6a1d8906-d9d3-497e-acb8-59929b184ca9,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1992-01-01,1992-01-01,1992-12-31,1992-12-31,,,,,,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
c3f0272c-d43e-46de-a124-bf9c6f81aa5d,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1992-01-01,1992-01-01,1992-12-31,1992-12-31,,,,,,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
a77c6a47-f6f4-4d7c-9695-005d2a64c9f1,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1992-01-01,1992-01-01,1992-12-31,1992-12-31,,,,,,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
f7c8239e-915f-499a-9b14-f2814b8d6c2f,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1992-01-01,1992-01-01,1992-12-31,1992-12-31,,,,,,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
367876f3-bf92-4bf4-8f06-54bb66460906,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1990-01-01,1990-01-01,1990-12-31,1990-12-31,,,,,399d60c5-1b95-42e9-a0cb-2dda19460cf3,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
79106c6c-208c-4425-bb96-b431969848fe,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1990-01-01,1990-01-01,1990-12-31,1990-12-31,,,,,399d60c5-1b95-42e9-a0cb-2dda19460cf3,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
8c023403-4bff-4873-a970-998dedabc88c,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1990-01-01,1990-01-01,1990-12-31,1990-12-31,,,,,399d60c5-1b95-42e9-a0cb-2dda19460cf3,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
8cb21535-994c-46da-b811-96c011648b86,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,,,,,,,,,49471e83-cf29-4177-9309-2b02c6ee219f,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
