resourceinstanceid,graphid,graphpublicationid,principaluser_id,transactionid,cat_id_tileid,cat_id_identifier_content,cat_id_identifier_type,cat_id_transactionid,old_barcode_no_tileid,old_barcode_no_identifier_content,old_barcode_no_identifier_type,old_barcode_no_transactionid,standard_type_tileid,standard_type_standard_type,standard_type_transactionid
918bd103-3394-4401-9848-87a83ddbe449,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,49f738c5-99a4-4479-8131-191e083de17c,"{""en"": {""value"": ""175"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
918bd3d1-d593-499c-9f35-3f6f7b3996da,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,fe6a7fc0-aee0-482a-a39d-11ec4e359db6,"{""en"": {""value"": ""Kremer: 21540"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
919009ab-a383-4437-bffa-a3266606e4d8,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,,,,,
91915c29-046c-4b1c-9221-d403410b432a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,d4ef01bb-20b4-48d7-a621-1fcfd5846b97,"{""en"": {""value"": ""116"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
9192dbbb-7357-40fb-a6f8-c2ff8c4cb349,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,504d3e58-74c3-491b-8794-5bb166b6211c,"{""en"": {""value"": ""1764"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
919382e8-e28a-42bb-bb39-b28b565a06f5,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,ee1a1ad8-e710-4143-8712-9eee06e459f6,"{""en"": {""value"": ""100e-24"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,5515b806-4457-4fe6-a043-459fb428b06f,"{""en"": {""value"": ""SRES0317"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
9194bc4e-cd04-4337-8ab8-27b6c36e8262,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,14afdc0e-5fb8-4d0f-be53-66e50273829b,"{""en"": {""value"": ""MIX0005"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
919d4851-3b5d-4b04-b1d4-702820daf009,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,43c2e4e8-9c37-4cf1-b02d-7ae24cf612b9,"{""en"": {""value"": ""Lot 32C005"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
91a19a65-002c-499f-b4d5-0a4e81d59981,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,09c45df7-a4bd-4e0c-abf6-26740cf2b36e,"{""en"": {""value"": ""Kodak: 122 5424"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
91a6d954-494c-4e72-84fa-cee73ce677ef,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,0cc18448-538c-4076-8475-76f26647a7b1,"{""en"": {""value"": ""M-2e 8"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
91aabf87-7d0f-49aa-8386-75b6bc3d6313,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,3da0810c-fbba-4247-ad07-a91a35b75e11,"{""en"": {""value"": ""Kremer 59201"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
91aeb973-2fa8-4c20-9ada-682c7a8aae8b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,46c84240-aae9-4b7f-8152-62a8d13de10c,"{""en"": {""value"": ""Speedball: 3104"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
91b543a2-f458-4bfc-bc48-11ff97731447,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,914a2b2d-4590-4924-a947-6d09e1a9900d,"{""en"": {""value"": ""GLUE0044"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
91b6f284-963f-428e-9707-224d2ff83ed8,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,5794080a-bfa0-43d8-84e8-037cb726f4ac,"{""en"": {""value"": ""89"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
91b79c2b-b4f7-4b91-b820-f4933e7f6095,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,,,,,
91bc4358-10f1-4b94-938b-c67ab20e7014,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,da46bcf0-52d4-4cdb-98c2-0621035b5e63,"{""en"": {""value"": ""1322"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,2501c236-3e97-4da6-993f-b96f0200678c,"{""en"": {""value"": ""TIM1322"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
91c67d8f-16e7-4d89-98e5-d16f729f210b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,0a4999a3-5e25-432b-b8b0-7d443b5642c2,"{""en"": {""value"": ""1097"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
91c9670b-b6f5-4569-849e-c19811e0fb1b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,,,,,
91cccf59-79e0-4d8b-b53b-27248542d22e,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,828c8791-9a95-4471-ab94-828de96fd835,"{""en"": {""value"": ""Kremer 4073"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,101e24b2-3d3d-472f-910f-e7ef548f3b8b,"{""en"": {""value"": ""PIG1186"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
91d5e0dc-4674-4652-beef-431906d56f68,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,05ea84cf-cdee-424d-8760-7f4d9a694fc2,"{""en"": {""value"": ""WAX0025"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
91d7eae7-3c1c-4317-8f0c-20038e4779ca,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,9fc2fc58-ada0-44a1-8517-766a323e1a9e,"{""en"": {""value"": ""2876"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
91e3f7b2-40fc-42e1-90dc-7bac1af72db6,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,f5ad56d9-5a0a-40bc-bbf0-21ac016f611f,"{""en"": {""value"": ""644"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
91e5fbb3-1f8c-481e-9b08-18fe8a6aad16,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,c5ed3d08-e7a0-4547-b010-ecbeabeea2f3,"{""en"": {""value"": ""MIX0493"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
91f25189-9458-489f-a696-6a12dcab2e50,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,4d496239-4f2b-4711-a047-0dbd1d33593a,"{""en"": {""value"": ""GLUE0073"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
91f933d1-e9ea-4f26-b0e4-2638cf22d897,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,,,,,
9200f7ff-4b3e-4183-b564-465e65b9529b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,,,,,
9207c8a5-1f93-4ed3-ba32-63eb998ffc14,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,cb5c8608-7215-43a0-9d80-4d48f0257e50,"{""en"": {""value"": ""632"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,eee9d645-d7a5-45d1-9eec-308358fcda51,"{""en"": {""value"": ""MED0071"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
9217ff48-cb39-4a23-b606-a8976a6db150,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,0efcd985-9aa9-4f74-a6b5-f3c8fd195f03,"{""en"": {""value"": ""Customs Number:  0139"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,0781bf3b-710b-40e0-bbd7-c2dfc82be273,"{""en"": {""value"": ""WAX0081"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
9223b9e1-e628-465c-8255-75c8f50e022e,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,24ada06f-9d51-49d7-821b-eb5792ac3b99,"{""en"": {""value"": ""2082"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
9231e290-1c7e-4bcd-b86e-760664329c73,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,859dcb06-0266-417f-aa4d-25058c3943e9,"{""en"": {""value"": ""1380-4"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
