rsci_uuid,Fire Safety,Health Safety,Other Safety,Reactivity Safety,group_uuid,fire_safety_value_uuid,health_safety_value_uuid,other_safety_value_uuid,reactivity_safety_value_uuid
cdcaaa39-3d97-4c4e-8793-0c47351fbb91,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
9767c210-a493-47a7-bcae-c1b7b7ada1b7,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
7d789cc0-a1e4-40ea-a06b-54e7f41a9c00,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
09adf07a-10e8-49fb-8704-4e971db5786f,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
63f50b82-a114-468b-ae69-d9a8ce0db57d,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
f8813f59-540e-4c16-b36f-3456a6538bc2,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
2b574be4-3816-478b-aafa-bcc75836de0b,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
96717882-4737-4a4e-b86b-7647a9ffe152,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
b2a906fe-0485-4634-8ace-ccfc4d1686f4,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
b3062704-8a44-4e75-ae4a-dfcd742fd96f,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
76b069f2-6df9-459d-b938-00ffe40b5b94,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
928c8b6a-fda9-431f-9c6e-509897fd93fa,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
1ae8e331-2b4b-40e9-b9c9-d7629f4af728,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
64dfc32a-edec-4d02-bfa3-92ebcd6897d7,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
9ce95a7a-1fe2-46a3-a3c8-16967ccd781d,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
7671229d-1539-42ad-b011-102341d625c3,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
dd560010-98bb-4ea4-a1de-f48cba91f882,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
845bf1cd-0b35-45de-824e-3a95d52428aa,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
d0e78d0e-db57-42c6-a9d7-49b78b8f370a,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
fe72909e-eb36-4cab-981d-847b343e84b2,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
d3dd929a-4bcb-4f73-8539-e02bece7af8e,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
7feb83f5-6f33-4e07-af29-4a62a9328afd,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
114b170a-794b-435f-8164-c742b9fec1ef,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
3a1ea16c-6b46-4817-8624-a3352fdeefca,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
123d8aaf-e843-4dc8-a629-c9aafde0d5a0,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
f59a1b5c-7888-4f3d-b990-dd8282691cd3,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
0f0713aa-eee7-43b1-99d2-dab9311712f6,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
cb06fe07-0c00-49da-8e47-5db6922b6bbe,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
e0b78d9a-1f83-4c5d-add8-79f2c5f4b056,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
8a226281-dbb2-4168-a5fb-7a9fde2638c6,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
4eb8f348-9eda-4f41-94e0-8bbf3357e3ef,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
176f15be-11c0-4e54-8750-4e4269d98ae2,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
6e7e37d0-51cd-4024-93ab-5b847cc6d565,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
ba81ce3d-a048-4467-b0e4-4f21665c7ecb,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
b87d136b-ce63-44ee-b45c-dca4cdf2febb,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
b834b306-18e1-4432-91b8-f3c9567c1ebd,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
16da0e8d-a3b8-4caf-9f2b-c75d2ae30765,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
a0de1d8d-cab8-4bb8-8597-d923fe878754,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
bb44f4af-4ad9-4c8f-a4ca-95e99f7eca8a,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
37f5d9db-3c44-43bd-b7d6-a9e1a154d417,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
fbad32b2-736a-43fb-90b0-88719e0e9733,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
c8dc3976-a994-423d-8377-636f73abd4ad,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
9318cd25-30e3-4699-8a5c-6710e620267e,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
42d946f4-e1d5-479e-b662-274b9eb734cb,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
d8ecb34d-0a1f-42ce-81e2-a860981b1b0b,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
d87b3037-4f42-42f8-8dd1-e890ef0735fa,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
fda04dbd-f032-46d0-ba4b-74b5aea318c2,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
28319d38-71db-4c04-b64b-80155bd59b9e,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
ce7d5859-f9a0-4d75-8362-93b2210d08f9,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
1ce505d1-1708-4c0e-97ae-77dc913d0008,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
cb09b963-d1e4-4231-a8bc-b3486effed3c,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
49e44a45-a578-4829-b962-5396672e877e,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
5c8268d0-4b24-4c95-b4a9-998b4ae0b560,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
04815497-6526-432f-ab8a-b8d17f0a1921,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
fd6b30be-5eac-4771-836a-63bc53acd128,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
b796e483-d47a-459f-9e7a-f8888850324a,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
b117bc2c-15cb-4864-9c32-58bb14fb4fb7,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
24c58a8a-18cb-478b-9827-f360ec5ddf47,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
ed59869b-6657-44c9-a1f6-7d124de1b1ea,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
a5cdb499-fd97-41fb-acb0-7019c4e1af4b,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
0e9cd8df-e0cd-4dea-b2ef-7f17e3bf8c75,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
4e48f6ed-9803-43f3-8cda-c4bbf9239c50,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
b728189b-573b-4a90-b73b-8c258978b2c0,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
48a5a2d2-73b7-45dc-998c-28160c257935,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
6f0dc759-4c42-4d98-a944-3e26a23bcd1a,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
30b38e66-2da4-4878-9a02-3c443a2b4c58,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
d8ca457f-3a45-4753-9ee7-617bdd2c3ea6,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
b62c3af8-f085-4b48-8f3f-167eba7736ca,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
f5a372a2-ce9f-43b5-af80-91136c5ba4d9,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
31efb23e-fd03-4806-a8a7-bcba030fee87,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
19f61844-10a3-46e3-a297-fb47d4af7e43,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
2a307838-5165-47a0-8e98-203b621ee0cd,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
c0c46126-0644-4228-9eb0-ae47a67381f2,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
06742ad1-61ec-4e3b-aff3-920c348efb6e,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
948c6300-1f78-436d-a912-b6113aa40e59,1.0,3.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
c483fd3e-e01a-45cc-a5f4-1d783ecab68d,1.0,3.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
481a4996-93ac-4433-8d8a-71e98ffabd70,1.0,3.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
a4c12c50-673a-49b8-9ac3-8627184e3372,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
7dc40eba-a279-4883-b2ab-3468d3f0b6c2,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
bb0f3a9a-4ce0-4405-9057-ad25ac9bf36f,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
1811c7bc-ae62-4dba-b890-97d8a8628df9,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
c5c2f60a-f22c-4cec-83bd-91c77d4e553c,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
94cdc291-0882-4d70-b247-f7cdee000144,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
fdc7cf4a-5c0e-4af3-9d9b-bc0ee485c880,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
fafea06a-be82-412c-b4fe-9b58e2252d5d,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
4ed260aa-e3d6-4233-a314-73b1663bb936,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
66833883-5d9b-43b3-a2b3-ffca6a9f439c,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
1177bbd4-bc7f-4931-94a5-72ec1dcf63a7,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
14b7b890-771b-46bf-bad1-fe1eb4a72155,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
7da85537-032a-4765-aea2-fd993b71999b,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
1c6ba46a-23e9-4c81-b58a-371d4a5b3ddb,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
337bc2e9-1122-4ad0-9adf-fcde66cfee42,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
3e759936-5754-4f91-b98b-9a644d70dbfb,1.0,3.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
2149316f-b368-440c-a2a2-c6a08fb7922d,1.0,3.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
9ace056b-58cf-403b-b882-5c49a88c3d28,1.0,3.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
08ac7493-8f61-455f-901f-2a6a1ae1f728,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
8324060b-e226-4262-998c-b00e34f6eadd,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
fbf539bd-3aba-4a96-996b-1a39fd723933,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
e99dc4b9-0439-4ec4-83d2-04cb6e2ec1df,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
61e570f7-9bc9-40bb-a9cb-39607f27bb36,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
b644b113-fc56-43e3-9d2d-260309bdc4bc,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
9639169e-c840-4b7b-9036-6d75b9e1d936,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
77475a7d-bdc7-47ec-bd3f-916c03e866fd,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
be510347-926b-463f-a292-a43481cca38e,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
bde23ef8-5bf2-440a-95b1-b80812412c83,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
7067283d-0587-48b0-88af-ff13bb5b9d09,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
b0008726-66e3-4eec-ad3c-16a8a0ebe26a,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
07d0fb1b-56ca-4374-a5d4-236473d04de1,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
159fb617-ca74-4224-9e1e-e1a23157f9c5,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
6634cb77-1d4e-449a-b19e-2050b427516f,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
ca702d04-d008-4e12-810d-950d6429e45d,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
