resourceinstanceid,graphid,graphpublicationid,principaluser_id,notes_tileid,notes_statement_content,notes_statement_type,notes_statement_language_,notes_nodegroupid,physical_form_tileid,physical_form_statement_content,physical_form_statement_type,physical_form_statement_language_,physical_form_nodegroupid,tileid,production_statement_content,statement_type,statement_language_,nodegroupid
abbec970-559f-4a21-b82b-b0cc8e2b12ca,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,eddb7743-1af3-440a-904c-51248370b666,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
fbd66eb7-b5ac-4f06-be47-751e9403c2ef,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,d18be599-73ff-434e-994d-d050d709f7ae,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
7f0f3cda-cc1e-4b40-95dd-39794cd5d5dd,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,1ab8c5eb-fd45-47f0-b988-d20b2a1c8ede,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
2dd1561d-3b1b-4022-a73d-2d0b37473947,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,e71bb2bc-989b-4885-b957-269456b45ddf,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
3f35f8c4-e6e5-4df4-bdf6-e372afe78f2c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,553d713c-7c6c-4316-958b-03d3860deab2,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
9c4c8db4-7fd0-469a-a8ad-7c45d69ef1e9,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,4bf4e568-92c3-42a3-8ec1-2cdaf8c019a7,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
75a3991c-af8a-448a-a3f5-8e0e777a3ad3,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,b14e7cf1-09c7-491c-9c61-f0a18f17b7a3,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
d551ba6b-5d7d-47d0-92e9-9f819802eddf,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,1aac0f95-ac25-448a-bb34-3087d81810ed,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
fbed7294-e2d5-4ef5-844e-8e1f466d63e4,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,5c981f98-f0c9-4cc2-936a-beb160ffcaba,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
3c6eb7b5-e9f6-4aec-93c5-7938e9408288,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,03d1d1ca-6b1a-4289-9fdb-c798b4f42a08,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
fd201dfe-685f-47c7-979f-7bc67873884b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,61cb8a6d-557f-4896-9a32-db97d48ac701,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
245028a0-b271-44b5-a6ec-f9c285c88d30,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,53b280bc-3029-4b2a-ab74-8125f9779044,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
f5cb8481-db4b-4f03-a95c-34626d1c8fe2,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,23ba081c-e4e1-4264-af01-2fc916008745,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
6a2d06a0-c648-41ae-929e-0140ea036c42,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,72d4982d-e441-4341-a147-74adeef45e4d,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
df4efa24-89fb-448f-a9f7-1647f2fe0dbb,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,5aa2fefb-68b0-499b-afb9-47faa19dd61a,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
c762134d-7ea8-4181-9a7f-8262699ebe7e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,083f0636-2fee-4e93-882d-94605c0c6828,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
ea2c5db9-df71-4a30-b3f1-c6638aa20a3b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,6783265e-ceac-42db-976f-125585831bc2,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
9f51a304-3d0a-47cf-b2f5-218bd32deec8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,9e070fd7-8fd9-4fc8-9403-7ada918709a8,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
abf83e5a-4111-4713-9240-fd07badb98c7,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,02756636-8e86-46a8-a087-c023144ac6f7,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
1cd08cd6-d3b0-4519-9fc9-8f847be48393,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,e4cf065f-c5f7-4fa8-81f6-6a7548a05b40,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
6ffa4cb8-5406-44d7-a8c5-2c659f4f9d8c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,203c0501-ab79-44c3-a10b-5ca75e1d4976,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
aa5bd0ee-6539-4c70-ab77-6dc57de0d3aa,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,65413faa-244d-4b8f-93d6-3a4ce2b9dc12,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
3ce078f2-c94d-4984-a989-500aa40d1d7c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,340b4bf4-6e44-4308-aaf0-e63417192167,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
7aef5a70-ab53-42d4-8a87-edd58cb6956b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,b64f7932-9c46-4d38-9ba4-a6f046bfef5c,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
079e5087-7c22-4d90-a715-55a9809ee5e2,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,841c7612-8e2e-4f21-8538-e2f8c27b35ca,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
e9a1dc78-7824-4d56-83d2-fa703e229971,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,49c2c0cc-c44c-4465-bdf1-62ce05369829,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
e52aa868-0828-43a7-8559-4bf35a350e59,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,c9456d16-08be-48ce-a5df-d16c1fa6ca66,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
e4c84140-ef91-4d71-b87f-88521130b7ab,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,7c7e3574-21b2-4ad3-9e26-442c0e240957,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
07100fc9-c166-45c3-aa2b-04ac64fe1cb9,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,e10c33d8-022e-4a54-93cb-68d16b6a1209,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
478ebd9b-1b0a-47bc-9a78-de1953e701ba,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,479b33e0-558a-4166-b1bd-a47166ba99b7,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
9cc480a2-805b-4170-87be-9e04d7a0c1e1,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,0b553302-6f6f-472a-b414-c11c87532820,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
d3193b53-1618-4542-82f0-f68bc17ad3ed,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,a5f109ce-8536-4c4c-8943-54cd258b4ceb,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
43dd8e2e-2c6f-4e02-a4ba-1a1ecef63a0b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,83257687-e666-4bf1-a77d-e55c4b0b0562,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
b7d83791-3036-41b2-afce-b18e48d395d4,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,7083d228-a8fe-4be8-a036-052c7370c734,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
39a3569e-0c88-4633-897f-f4a58783c659,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,f948680a-9aca-4050-b445-f32273fa36f0,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
97f11e1b-476a-4f42-abd5-f8955fbf0617,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,a8128453-4e0d-4061-a8d2-eb0531c6ae2e,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
64a6026c-d10e-4728-ade7-49ae425fef20,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,612acc54-4a21-4ec8-ab4c-2fa75841c45b,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
ccf6166d-b815-41a8-9de9-8ff33518111a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,a0e611a3-5ba0-4311-91e0-2f5ab899e78e,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
6ed1d55a-41fb-469a-ad89-08eec7704b79,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,73190455-6287-4cbc-a948-0cb1be3e7086,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
b0314fb6-ba6b-4eba-bc09-a90d42458e54,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,00139863-88f2-46bb-9507-360ab269561c,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
edac94e9-449b-4a4e-8fc5-d29084ea3104,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,a5ca20b7-1e75-4d66-83a9-9d5fad04b3b2,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
79410ef7-6f63-4509-996c-beb3bd43fcae,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,b1e650ba-a901-47f6-a0f7-3de0c94a9e41,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
532f7f55-b5ff-412a-ac71-b7149993792b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,5de1faf8-1bcd-4953-9307-471d68f60821,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
6977aa6b-d438-42b6-bd01-f09339dddd06,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,5bc1cec8-1522-411d-a0b2-af90b38b8dd7,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
020d13b7-49b3-4950-b39e-2250d0adf8ef,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,cdfe2690-fb46-4794-af14-d82d6eb8640d,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
1d02b8e1-7c94-4c60-bffe-d7700d88664d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,c303dfb8-9661-4298-8d87-71443e555808,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
3a1acfe5-e1aa-403b-8530-f1844bb0cc47,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,c8d59a8d-a04a-4c97-9189-4fa75786a79d,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
5b13d05c-4d8b-499d-92fe-226b771f43bc,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,fc84429c-29d0-4f8d-a173-fec8d12706d5,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
2cc49e69-10ee-4fb2-a2a4-a979f5776a29,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,7f9b8042-d9f1-4105-a7a5-82f4dec53b65,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
750539f9-4282-40ab-85c6-8e127ab6a759,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,053ee189-8e67-47b2-9120-701968f06a37,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
1601edd8-4c6a-4b39-bff1-3920ee4f0ce4,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,ed0d48ae-c5e4-4a21-b181-bb88de7983c1,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
db6f8d04-ce52-45b7-a0c0-81aa942c68d8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,41867290-dbe4-4fdd-a703-5a7bf8a703ee,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
32792b4e-a611-4169-8e52-7879d72b13b0,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,aa28c7b1-0e58-4d40-ac07-63bc6c336b3d,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
