rsci_uuid,READY_sample_type,Chemical (CAS) No.,Chemical Formula,Chemical Name,READY_natural-synthetic
b6123332-a846-46eb-93ef-1e8c7fa227ef,"paint, other",,,,
b613f35e-0250-4166-ad97-2825c72a2591,wood,,,,natural
b6153cbe-328a-4a36-b8bc-a8f25a781022,ink,,,,
b61a72ae-f7d0-4090-a5e4-a46086df68d6,"paint, oil-based, water mixable",,,,synthetic
b61f00a6-8a02-4bd1-b8e8-84f60ba04931,"resin, natural, oleoresin",,,,natural
b621f651-0d04-467e-b216-b01a7bdf1888,"resin, synthetic",,,,synthetic
b625eebc-9b03-491e-8fbb-611b805f4469,"stone, natural",,,,natural
b62c3af8-f085-4b48-8f3f-167eba7736ca,"paint, oil-based, water mixable",,,,synthetic
b62efe2d-0c61-47ee-88cc-59f6b74b875e,"resin, natural",119-53-9,,(No chemical name provided),natural
b6365ecd-ef06-445b-b8f5-147245e9cdd0,dye,90-19-7,C16H12O7,(No chemical name provided),natural
b63edab6-1202-47c5-9762-11588bfb2ad9,"stone, natural",,,,natural
b63fbd59-858c-4f93-91dd-d3cea7c95873,"stone, natural",,,,natural
b63fbd77-69b4-40f1-950a-9a18f761ca9b,prepared mixture,,,,
b6412ea8-1d4f-4e94-9530-87fdc08b99ca,"stone, natural",,,,natural
b6428f73-6b6c-43ed-b6f0-507344b7b20c,gum,,,,natural
b644b113-fc56-43e3-9d2d-260309bdc4bc,"paint, oil-based, water mixable",,,,synthetic
b64541da-6c9d-446a-a795-ef6a5a8dfeb9,"stone, natural",,,,natural
b6490ddd-5681-4ca6-9691-882b997b0de2,pigment,(No CAS No. Provided),CdS,Cadmium Sulfide,synthetic
b64e4335-44b9-488d-8fa7-e4935b1ab617,pigment,,,,synthetic
b64e6640-cd42-4c29-a31d-d462fd479c04,"raw material, organic",,,,natural
b64f0442-5523-419a-b39d-54b7eef171b1,"stone, natural",,,,natural
b64f5a38-5eaa-4549-a982-18ba38aaf32e,pigment,12769-96-9,,Sodium-aluminium-sulfo-silicate,synthetic
b651dc54-d1e6-4a21-b852-e3e1afac8bcc,"stone, natural",,,,natural
b65291ab-546e-48ed-a933-9eb6805d9ec8,"stone, natural",,,,natural
b652c85f-02e5-47d6-b541-6417e73a5108,wood,,,,natural
b6543355-eb0d-481f-b813-c0e0ee81cfce,prepared mixture,,,,
b65771d0-0f22-4590-889d-e6aca1bc3f0f,"stone, natural",,,,natural
b65c3091-8f31-4f82-8953-3ca87dffb6c4,"stone, natural",,,,natural
b65ee089-86f9-42ef-8ed7-5e421d8833e6,pigment,,,,
b65f0bd8-cdca-492d-ace0-acf44a44e440,"stone, natural",,,,natural
b665302a-9927-4438-9855-92f983625fdb,"raw material, inorganic",,,Hydrated potassium iron silicate,natural
b66a9cd7-b86f-48f2-870c-495bc60dea63,photographic film,,,,synthetic
b671f140-aec7-4ae8-9a3f-5b814298303c,gum,9000-30-0,,(No chemical name provided),natural
b67934f3-99f7-46b0-8137-30af261a6cc9,filler,(No CAS No. Provided),CaCO3,natural calcium carbonate,natural
b682de86-b8d3-4ac9-9fd4-d0c20267a0b9,wood,,,,natural
b6a453b7-eaf1-4976-b987-cfba7b4e9335,pigment,1306-23-6 or 106496-20-2,CdS,cadmium sulfide,synthetic
b6a7531f-d114-4a8a-add5-ed98babfe4f6,pigment,,,,natural
b6a87c64-284a-4526-bbe7-cb5507932c2e,prepared mixture,,,,
b6ac4530-b0ac-4fb2-8e27-236cb252e702,"stone, natural",,,,natural
b6ad7542-cb42-43b0-852a-b3dc4ed31901,"stone, natural",,,,natural
b6b6b386-7145-4381-a8f4-55f25a2f3457,pigment,1314-13-2,ZnO,zinc oxide,
b6c2b7ff-d299-463d-a721-f60795c5b4a8,pigment,1332-58-7,Al2Si2O5(OH4),Hydrated aluminum silicate,
b6c337df-4271-43c4-b1ec-bfe3a7ec32e3,"stone, natural",,,,natural
b6c89a5f-f284-421d-be77-3953b8a52e6c,photographic film,,,,synthetic
b6cb0952-befe-46b1-9c3f-7e9f6e4bc4c1,"stone, natural",,,,natural
b6cee3e4-82ce-4015-bbf6-64d358863970,"paint, oil-based",,,,
b6d1050d-3ea0-4b5d-8f60-02b7d7c9af7f,pigment,,,,
b6d32d3b-fd08-4339-8543-eb1defa6f4d6,dye,,,,
b6d5eca0-612a-47d4-ab14-7661a69ed617,pigment,,,,natural
b6d83f1b-f203-41f8-9e78-b78c6bf83027,pigment,,,,synthetic
b6d883e3-0740-4cee-85a1-74354518d49b,"stone, natural",,,,natural
b6d94d85-abd7-46ea-b8e0-5308a63adf09,wood,,,,natural
b6e1bd22-b68c-45b6-bc4c-00786a6d2140,"stone, natural",,,,natural
b6e72ec2-72dc-46ab-ada4-3a649ad6d416,pigment,1309-37-1,Fe2O3,iron (III) oxide,
b6e78e14-7cfe-4e8e-a900-1d8b0722b0be,prepared mixture,,,,
b6ec781c-78dd-4734-8c7c-4d33f8aa6def,dye,1343-78-8,,(No chemical name provided),natural
b6ed7451-2c57-47bb-94ca-15dafb71fcb2,pigment,(No CAS No. Provided),MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,natural
b6fa53a1-a365-42b4-b0a2-92b51cd6d7d4,pigment,,,,unknown
b6fb5e2f-5fcb-4cf9-aa1a-ed960620fcaa,pigment,11129-60-5,,(No chemical name provided),natural
b6fceb9d-360f-483a-add0-88192cf32ad2,pastel,,,,
b7020912-6156-4b98-820d-39fda910807e,"raw material, organic",,,,natural
b7055623-26c8-4987-883b-432ac7e1b8e5,prepared mixture,,,,
b7066103-c61f-45b7-a248-4f1bde8e6c71,"paint, other",,,,
b7074428-32be-4a53-89b6-7f6564cb9cc1,protein,,,,natural
b70aea8b-0edd-4b46-930e-ff923c5daeaa,medium,,,,synthetic
b7135452-38bf-4aa7-8b74-6c2a00469f62,dye,(No CAS No. Provided),C27H25N4(SO4)1/2,amino-phenylamino-p-tolyl ditolazonium sulfate,synthetic
b71453e2-3af7-4067-97be-f45b09ec3adf,pigment,,,,synthetic
b714a7c1-60b6-4fcc-bdb3-214fd8f38092,oil,8001-26-1,,"mostly glycerides of linoleic, linolenic and oleic acids",
b722b6f6-f118-4b87-bca1-bf0b26a4628c,prepared mixture,,,,
b7244764-80bd-4589-be3c-817a6154032b,medium,,,,
b725f529-014d-4c6d-9697-7fce89ca0bbf,wood,,,,natural
b72788dc-15c1-4c65-b8c9-ec06d10122f1,pigment,,,,
b728189b-573b-4a90-b73b-8c258978b2c0,"paint, oil-based, water mixable",,,,synthetic
b729a420-3c39-4dbc-a9c4-47fa25926497,pigment,1317-61-9,Fe3O4,iron oxide,natural
b72ea2fc-fa9f-462b-ad86-d241ca1a6e08,prepared mixture,,,,
b73638e4-a422-4f8b-9a43-b23b0076854a,prepared mixture,,,,
b73eb1d4-4017-4593-8631-727b8d1a5a85,prepared mixture,,,,
b73f0958-6c51-4086-9163-e8c32892ebcb,pigment,,,iron oxide,natural
b7416182-3aa0-43b0-a976-5c1dd07fedec,"paint, oil-based",,,,
b74324cb-10eb-4749-b9f2-72396032f228,prepared mixture,,,,
b74466c0-bb2c-4ad9-b6d1-138819cefbfc,"paint, oil-based",,,,synthetic
b74f7dc9-2d74-47ed-8429-0ba1e4a6f80d,gum,,,,
b7564f1e-cd54-4f35-86bb-22fd4a2644f1,"stone, natural",,,,natural
b760a38f-772f-49bb-a658-659758c85f26,photographic paper,,,,synthetic
b7618ad4-4fb5-46fc-b587-2f6cb5b76dd4,"resin, natural",,,,natural
b762aa85-15c4-42a1-ac21-d34a651e5ebf,wood,,,,natural
b76a4576-4650-4d44-a411-1a6f84fa893e,textile,,,,natural
b76b1814-8080-4650-bf12-2540b21c9a14,filler,(No CAS No. Provided),CaCO3,natural calcium carbonate,natural
b773d1b8-7f28-45c7-b9bc-28df687f6ac4,photographic paper,,,,synthetic
b7741532-a269-40dd-bb76-9887b8f4ce64,"stone, natural",,,,natural
b7818cbb-6006-4ccc-a799-ee8e5612369b,wood,,,,natural
b785cb94-39ef-47a8-938e-0990aed6d18b,"stone, natural",,,,natural
b78687a5-94e7-4115-bb70-bb3e4e469d3a,prepared mixture,,,,
b78eb971-64b9-4693-9614-a6f2f1384c3f,wood,,,,natural
b79354f5-6f8b-428c-8177-4b6ac4806699,"raw material, inorganic",(No CAS No. Provided),Zn2SiO4,Zinc silicate,natural
b793f513-6cd8-4eb9-92bb-d160e5d326fc,wood,,,,natural
b796e483-d47a-459f-9e7a-f8888850324a,"paint, oil-based, water mixable",,,,
b7ac3b19-765a-41cb-b058-4e1ad8d5ff0f,"raw material, organic",,,,natural
b7ae8fd1-68db-4c64-abd2-4e272e89b45c,gum,,,,natural
b7b4228c-6d83-48d9-aab3-5dd4ed61a293,"resin, natural",,,,natural
b7c097c1-ce0b-49e9-a4a9-aa8e7a1d1600,"resin, natural",8050-09-7,,(No chemical name provided),natural
b7c3bdd9-67f8-4789-afed-98a4ed985893,"stone, natural",,,,natural
b7c53411-bb04-4604-ba83-0d6a21ec3830,dye,1400-62-3,,(No chemical name provided),natural
b7c8da4b-6d8c-405f-965d-a1154b05f627,prepared mixture,,,,
b7cbe1cd-647c-49b6-928f-1c220a6da30a,"raw material, organic",,,,natural
b7d03e97-76b8-4805-a7f8-2e0e56bf583e,wood,,,,natural
b7d098c2-ada8-4fb4-a5df-c35e6b4b942b,"stone, natural",,,,natural
b7d27b09-3d8e-4557-b0c8-e006df70fa1a,"paint, oil-based",,,,
b7d411b3-7b73-42c8-8a3e-e308c899374f,pigment,,,,synthetic
b7d6bb36-c53a-454e-80e4-daedf69924de,"paint, oil-based, water mixable",,,,synthetic
b7d83791-3036-41b2-afce-b18e48d395d4,pigment,,,,synthetic
b7de518c-0bd8-4776-bac4-efe39d6bd210,dye,6983-79-5,C25H30O4,"Methyl (9-cis)-hydrogen-6,6'-diapo-psi,psi-carotenedioate",natural
b7e55015-7a5d-4510-a089-4bb42d1aa89a,"paint, watercolor",,,,
b7ed80c5-746d-4e40-8afa-3d67fb083939,dye,,,,
b7ed8261-d988-453d-969b-b216a83cfccb,wood,,,,natural
b7f25cc5-79ed-4191-af51-77deefe50bbe,"stone, natural",,,,natural
b7fa5608-5adc-416c-a701-80c2b7bd66f7,pigment,,,,synthetic
b7fd0899-eafe-4e1f-98ac-d7d733f059f4,"stone, natural",,,,natural
b7fe231e-a6f0-4a86-b802-3aaefa8a9d79,textile,,,,natural
b806b542-6fb6-42e4-a829-eb1ad67b7749,"paint, oil-based",,,,
b809433c-aed9-4d6b-94ad-3d9e1f8f255a,"paint, oil-based",1314-13-2,ZnO,zinc oxide,synthetic
b80ab153-305b-4a9d-9474-77a37c6d7ff3,wax,,,,natural
b80fdbf9-fc1f-49c7-b520-a0b06f031675,pigment,(No CAS No. Provided),Ca3(PO4)2,calcium phosphate,
b812ee00-5445-43e8-a8a3-22c2a92417e0,"stone, natural",,,,natural
b813cdf3-d19b-4656-906e-c8238b5d34a2,pigment,,,,unknown
b81e2843-8d16-4f1a-bd97-1827772be94c,prepared mixture,,,,
b81ea4ff-8955-4ca0-a813-fac7b0dc3542,dye,1401-20-3,C14H16O7 or C24H30O15,(No chemical name provided),natural
b8248a1d-7cc4-4dbe-834c-f1b09ecabe5a,"paint, watercolor",,,,
b828cc6f-b149-431b-af69-daad0df26fa2,dye,72-48-0,C14H6O2(OH)2,"1,2-dihydroxyanthraquinone",natural
b8298895-697b-4cee-80b6-3a01d55530db,varnish,,,,
b82ba1c6-a813-4dd4-8c6e-51a8ddd73435,medium,,,Acrylic copolymer : 60-61%; radical monomers: < 0.1%; Ammonia: 0.2% max; Water: 39-40%,
b834b306-18e1-4432-91b8-f3c9567c1ebd,"paint, oil-based, water mixable",,,,synthetic
b8379337-b1c1-4580-82ea-318b40b909c5,wood,,,,natural
b8395898-ed4b-47ae-a524-5ece3bf3bd52,dye,,,,natural
b83e1185-fb8e-463f-a0e4-8e590fc8c040,ink,,,,
b8423122-f278-4dd8-9fae-0db019c3daba,prepared mixture,,,,
b85469d3-6815-4572-b323-e0c0cebabc76,"stone, natural",,,,natural
b85c9287-2715-428c-9a10-854902bc8f53,prepared mixture,,,,
b86ab26a-230b-42ea-977c-e39d2cb8bb07,"stone, natural",,,,natural
b87306af-39a5-40ff-90d4-f1a595c0fff1,photographic film,,,,synthetic
b8759279-f6a2-4969-9d62-47628a505f7b,wood,,,,natural
b876b21c-8221-4c02-b2e3-98eb87f4fee6,"stone, natural",,,,natural
b87d136b-ce63-44ee-b45c-dca4cdf2febb,"paint, oil-based, water mixable",,,,synthetic
b87e3ad2-1563-4814-89d8-3fa882db03fd,"stone, natural",,,,natural
b8800f6f-a51b-41e8-b3cf-4222b2f625c9,pigment,(No CAS No. Provided),(NH4)2Mn2(P2O7)2,(No chemical name provided),synthetic
b88b2d37-7d46-43c6-8eba-d3f5a098448f,pigment,,,,synthetic
b88c7cbd-f51e-48b0-890c-498f4a539c5a,prepared mixture,,,,
b8936e92-e704-4d5b-b462-709412bf8cf9,"paint, other",,,Copper Chromite,
b896e645-5963-42ec-a5c9-518238f35544,"raw material, inorganic",(No CAS No. Provided),BaSO4,Barium Sulfate,natural
b89b9494-5524-4f60-80e0-1cfe74e6d25f,"paint, oil-based, water mixable",,,,synthetic
b89f12ce-15d8-44b5-bbb3-b01159a712d3,prepared mixture,,,,
b8a3474b-9f90-4573-8751-ffcb390fcaa0,"stone, natural",,,,natural
b8a8d01e-cb04-453a-ad99-289bbe576411,"paint, acrylic",,,"chromium (III) compounds, cobalt compounds",
b8abbb9c-13aa-442d-9088-bfbe0934cc44,oil,8001-26-1,,"mostly glycerides of linoleic, linolenic and oleic acids",natural
b8ac3852-550d-4f68-847f-a5fa127dd639,pigment,(No CAS No. Provided),CoO-ZnO,(No chemical name provided),synthetic
b8b01a27-f275-4713-9fc3-1af80232d5a9,textile,,,,
b8b4484b-b69f-4be3-93b9-64191d58c7ed,photographic paper,,,,synthetic
b8b50494-d343-4817-a64e-0e93e920fd01,"stone, natural",,,,natural
b8b7cdfe-fbca-4a46-a9a3-320375d90be6,sample book,,,,synthetic
b8b8d470-30f7-4412-80f1-54021f7221e0,"paint, acrylic",,,,synthetic
b8c16732-eb35-4d74-8ca5-d54da30aa1e5,dye,887-79-6,C10H6N2O5,"2,4-Dinitro-1-naphthol",synthetic
b8c40b4d-d490-4c3c-b501-963f449deb83,wood,,,,natural
b8c6d441-0052-4058-bc6e-be88a1f6a7e3,"paint, oil-based",,,,synthetic
b8c9a413-2814-49f5-8b42-a33fe3af5113,"paint, oil-based, water mixable",,,,synthetic
b8cde2af-9d3b-48aa-b22c-d6a7d860690b,ink,,,,
b8d08163-c528-46ef-831b-b0c323709f61,prepared mixture,,,,
b8d79e15-eaa8-4e1d-a7b1-52dd0f0e9c01,"raw material, organic",,,,natural
b8d7b84a-c4d3-4512-b909-b93330b0f411,pigment,,,,natural
b8da7b82-cb3a-495f-9630-8bf5abf03350,gum,,,,natural
b8ef9f55-6eea-49f6-9e5a-16c958cca782,"paint, oil-based",,,calcined natural iron oxide and synthetic red iron oxide,natural
b8f13993-ca2b-4e25-b52c-0108abfa2f77,"raw material, organic",,,,natural
b8f2c9ea-ff88-4998-9c7f-0556863d5000,metal,,,,
b8f2d9cf-a14f-48b2-822f-d0496a3c8bdc,oil,8001-26-1,,"mostly glycerides of linoleic, linolenic and oleic acids",natural
b8f4d3e7-a5ab-4975-aecd-78740101251a,gum,,,,natural
b8fceac6-6bc0-4742-a7d4-13d96a5a0e35,"resin, natural",,,,natural
b90e08fb-a5c2-456f-be8f-e6f8c6c6b2b3,varnish,,,,
b9196a2e-ce8f-4d04-abb1-eee3d524fe9a,"paint, oil-based",,,,
b9246255-7834-44fe-8e83-3e2ad3ec9a7e,prepared mixture,,,,
b924ec71-5480-494c-ae4f-84442b8aeff0,"stone, natural",,,,natural
b92b9a91-9019-450d-aea7-259d3c35d4e5,ink,,,,
b92c319d-4aaa-4eef-bdc4-e4e6e8eb816b,prepared mixture,,,,
b92d0415-be08-4b5b-a7aa-12d02d7464e6,"stone, natural",,,,natural
b92daac7-29ba-4e03-99dd-b04be25f5328,"raw material, organic",,,,natural
b930e76e-3e80-4955-b06a-072863abeac0,"stone, natural",,,,natural
b93999ca-84fe-479d-aef6-f535591c3e08,gum,,,,natural
b939cd99-e91c-4fe9-bdb7-f1b9b52da1b9,pigment,,,iron oxide,
b93bfe57-c2d2-4814-a4c2-06c80ebf6330,wax,8002-74-2,CnH2n+2,(No chemical name provided),natural
b9430137-5ace-44d0-a5d2-2fba307dfead,oil,8001-30-7,,(No chemical name provided),natural
b9443c36-ff52-4ad6-8c9f-e0922bd83c6e,photographic film,,,,synthetic
b946f415-a083-4590-b205-da40341d8574,"stone, natural",,,,natural
b94b72ca-3762-4a46-83ad-7a78a2b77398,ink,,,,
b95d9e1b-d04a-4058-8fb9-f29a1e655477,"paint, oil-based, water mixable",,,,synthetic
b95de53b-0769-4b54-9a76-4b4bf30a545b,wood,,,,natural
b95e0ba4-9a5f-4d86-904a-aa49cc84293f,"resin, synthetic",,,,synthetic
b961144c-f8a0-4bdb-bd7d-5844d4616ff8,"paint, acrylic",,,,synthetic
b963def7-5bf4-439e-9ebf-dc5c4f10ad2d,"resin, synthetic",,,,synthetic
b963fa31-21b3-40dc-b8d6-3267a84e1f95,"paint, acrylic",,,,synthetic
b966b140-4460-411f-9bc0-2e45b6cd6cda,other material,,,,
b9730b50-9956-4a76-95ae-4ada41c4d78f,prepared mixture,,,,
b973f00e-07cf-4751-886a-73a2cda24d83,gum,,,,natural
b97534bf-fce4-473e-a05b-5639c43a764e,"paint, acrylic",,,copper,
b9762f42-0879-4dfc-a307-3fef065b4a5c,"paint, watercolor",,,,
b97f0955-68fa-430b-b712-56792cde2cb5,pigment,58339-34-7 or 62930-81-8,"CdS, CdSe",cadmium sulfoselenide,synthetic
b9800635-d026-4ba6-85f5-6528dec60317,wood,,,,natural
b996f30d-8660-4823-b913-9c9d49b701a0,pigment,(No CAS No. Provided),MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,natural
b99884f9-6d38-4678-bf5c-a10b260a1af0,textile,,,,natural
b99ce5cb-2785-4c7a-b0bd-140a1f3b32bc,oil,8001-26-1,,"mostly glycerides of linoleic, linolenic and oleic acids",natural
b99f0b48-fdbd-4cea-8464-9cba53a76ea7,"stone, natural",,,,natural
b9ae0f9e-aef7-477c-bb95-a2c5c7c17598,pigment,(No CAS No. Provided),MnO2 + Fe(OH)3,manganese dioxide + iron hydroxide,natural
b9ae295f-e188-416a-81b4-e4d4596f6d50,"paint, oil-based",,,iron oxide,natural
b9afeecf-8a5c-463c-ac96-475dc9575759,"paint, encaustic",,,,synthetic
b9b51cbc-29db-48ea-b973-1096c14606ea,"stone, natural",,,,natural
b9cf8c5c-8714-404e-a64e-027e96205890,dye,3761-53-3,C18H16N2O7S2.2Na,"1-(2,4-Xylylazo)-2-naphthol-3,6-disulfonic acid, disodium salt",synthetic
b9d04dd8-f3e5-4f43-b602-88e77f8535e1,ink,,,,
b9d6bd8f-4cfe-4033-b6f5-3ee6086caa42,"paint, oil-based, water mixable",,,,synthetic
b9d7b629-99d9-4e80-9edf-7f78bec3800b,"stone, natural",,,,natural
b9d84160-7127-4bb2-a294-07f07e48899e,ink,,,,natural
b9de4b0d-633f-4480-b591-79ce6f10e3c8,pigment,,,,synthetic
b9e0f08b-4e3a-49b0-b27b-759a849d1097,"paint, acrylic",,,,synthetic
b9e5d301-e320-4230-a3a6-1a75168e7340,wood,,,,natural
b9f44038-e03b-4619-9f2e-1e7098d08f04,"paint, oil-based, water mixable",,,,natural
b9f4def6-320c-47be-b6d8-d8665879d973,"stone, natural",,,,natural
b9fb9148-f6ec-49cc-b70a-9c68e149addc,gum,,,,natural
ba06560e-62c9-4269-b746-d2dd5c28ae9e,"paint, other",(No CAS No. Provided),CdSSe,Cadmium Sulfo-selenide,
ba07062a-4b21-4945-b8e1-bb880b8bd6d5,oil,,,"mostly glycerides of linoleic, linolenic and oleic acids",natural
ba0b96d2-e4e9-4816-af8a-60a5ededd96d,"stone, natural",,,,natural
ba0bd0c3-3c96-4740-aabf-ad5db547fd0f,"paint, acrylic",,,"iron oxide, manganese compounds",
ba0d9454-87cc-4217-9cd8-cedb9c24873d,varnish,,,,
ba19348b-395d-4df0-a3c8-78a5acd7d772,pigment,1319-45-5,2CuCO3-Cu(OH)2,"alkaline copper carbonate, copper ore",natural
ba1c3f11-ce6a-4452-970c-02a741241fe1,"stone, natural",,,,natural
ba1d40b4-6fa3-4747-9917-1fd7c192ff8b,gum,9000-30-0,,(No chemical name provided),natural
ba1f3af5-a451-4c23-8724-b582b00b8342,dye,,,,natural
ba21cd6e-aed9-4398-9622-507ced65b710,prepared mixture,,,,
ba236f63-3a3c-4b68-bbd6-e7859e6bed04,oil,8001-26-1,,"mostly glycerides of linoleic, linolenic and oleic acids",natural
ba250334-7a52-46c7-99a9-e3785484f8da,"paint, watercolor",,,,
ba256f3c-d00b-4e23-8bf7-b1a084a88c8e,wood,,,,natural
ba42a5f8-7079-4ea3-be4a-b3427e3c2a8e,"raw material, organic",,,,natural
ba48904a-0831-4641-b394-f7df6e893d23,"stone, natural",,,,natural
ba4f7b65-b340-40aa-b1ee-276c27350e93,prepared mixture,,,,
ba5207ac-1edc-4737-9fe9-ead1509b0940,"paint, encaustic",,,"naphthol AS-D, refined beeswax, damar resin",synthetic
ba556a41-a875-4eb6-9bad-893a240e4f5b,prepared mixture,,,,
ba5612da-ef53-4cc0-95c3-b7e1ad94d5a5,pigment,,,,synthetic
ba564106-aeb7-4255-8b5a-1d5277aa7859,pigment,(No CAS No. Provided),"Fe2O3, H2O3, MgO, Al2O3, TiO2, MgSO4 and SiO2",(No chemical name provided),natural
ba592cdd-ea00-4e79-ad88-c2446322275d,"raw material, inorganic",22205-45-4,Cu2S,cuprous sulfide,natural
ba5b0716-3c41-4b84-aeb8-5ff6b234f9bc,pigment,,,,synthetic
ba642cae-2940-49a5-b2b3-a0eea5c4f763,"resin, natural, oleoresin",,,,natural
ba649f5b-f2ed-427a-b6ad-f464e6baf4a4,prepared mixture,,,,
ba665d56-cb61-4727-9f4b-d6c31b7ee7cb,"stone, natural",,,,natural
ba6c240b-aae4-4bda-a710-a553a0e82774,"paint, watercolor",,,,
ba7a6ad7-6a2d-41f5-a4f2-684382c9c3ab,"stone, natural",,,,natural
ba7a7d9c-9adf-459a-b375-aca701c5a07b,ink,,,,
ba7d1a0d-034c-4c3a-ba42-161a537f2223,oil,8001-26-1,,"mostly glycerides of linoleic, linolenic and oleic acids",natural
ba7dd2c8-3a1e-420c-bf7a-df45d8f4ac75,prepared mixture,,,,
ba806797-8778-4987-8db9-fd9efa927f35,"stone, natural",,,,natural
ba817ae4-c05c-41df-b01e-5530c934e030,wood,,,,natural
ba81ce3d-a048-4467-b0e4-4f21665c7ecb,"paint, oil-based, water mixable",,,,synthetic
ba8839fd-a295-459a-ac3c-0a56f4c092c7,"stone, natural",,,,natural
ba88d4be-7b10-4a6f-956a-ab66f726bb44,"paint, oil-based, water mixable",,,,synthetic
ba8a9474-4812-498b-93e1-eab30460be28,"paint, acrylic",,,,synthetic
ba911696-e9b6-4388-9033-6487334771cb,wood,,,,natural
ba9342aa-12a4-417a-b4bb-916e0720d4f6,"stone, natural",,,,natural
ba95af07-b4d3-4400-a90c-62870e2b10cd,wood,,,,natural
baa12308-b7c5-4a27-a76d-474de466e413,photographic paper,,,,synthetic
baa34f9a-6b7a-49ad-9e19-c700d3875be9,"raw material, organic",,,,natural
baa42b4c-8bee-4e07-ba8e-803921579181,"resin, natural",,,,natural
baaf5fd6-f5fd-4b1a-bd9b-82a72229b647,"paint, other",,,,
bab9a0d0-2e88-4ece-9611-d95751f413ac,"paint, acrylic",,,,synthetic
babb0bee-8924-4024-9925-e3617dc3d67c,"resin, synthetic",,,,synthetic
babecde5-155d-484e-8ffe-7b5482c3aa3d,prepared mixture,,,,
bac1542c-d946-4b6c-8556-65fceb5681e3,prepared mixture,,,,
bac20eb8-1e8c-4990-9d27-1acad21bdcbd,pigment,,,iron oxide,synthetic
bac2f637-f427-43cb-aa57-d0d88ccf16d3,pigment,,,,natural
bac8eb07-afad-4ad8-a2c9-1e2fe130872d,pigment,1306-23-6 or 106496-20-2,CdS,cadmium sulfide,synthetic
baca397a-7f00-4e2a-bdbc-2c9cca85a29f,prepared mixture,,,,
bad0b342-3b61-4370-91fb-78b8261251cf,wood,,,,natural
bad59329-16bf-4d49-ac48-2762cd412d07,prepared mixture,,,,
bad62205-76c0-4614-a839-f42d4a1a242d,prepared mixture,,,,
bad62835-0ed2-4aec-9e3a-8c584f816518,prepared mixture,,,,
bad63356-ec9d-4ce0-b81f-1e9fbd7ea066,gum,9000-01-5,,(No chemical name provided),natural
bad7900f-21e6-456e-b80a-fe529167a9e5,protein,9010-66-6,,(No chemical name provided),
badf8a00-7967-4f9e-88c9-cfd2f3dd21be,prepared mixture,,,,
bae104b6-ae8f-41de-a4b7-f28e5b8c0100,pigment,,,,synthetic
bae14c76-19ed-439d-9216-d53877601ae3,photographic film,,,,synthetic
bae3f8bf-522a-437e-bcc8-4c55f4cbdb6d,photographic film,,,,synthetic
bae6e936-ecba-48ed-8c57-eae430686630,pigment,1333-86-4,C,carbon,
bae777a2-b214-4835-bc70-a9f5839d049a,pigment,,,,natural
baf24f10-ceae-42fb-8593-f3424aabadbd,"paint, watercolor",,,,
baf257a0-e850-42ea-ad74-88de5e94b484,protein,8002-43-5,,(No chemical name provided),natural
baf4a623-6f3e-4e9e-ac68-7e6f270f787f,prepared mixture,,,,
baf6f871-09be-46b6-81f0-6c25cdd89d36,wax,,,,
baf8527f-58c0-4117-8df2-fb0a5920f7dc,gum,,,,
bafb9891-fda8-4c9f-bd0f-b3ece3e22c2f,"stone, natural",,,,natural
bb006054-4053-40bc-acf5-00211bab6e1f,"stone, natural",,,,natural
bb02bc5f-f325-4ae6-b978-0786a0bc3000,dye,528-48-3,C15H10O6,"2-(3,4-Dihydroxyphenyl)-3,7-dihydroxy-4H-1-benzopyran-4-one",natural
bb041740-d8f9-4570-9264-804893ed8ebf,"stone, natural",(No CAS No. Provided),CaCO3,calcite,natural
bb08c2b8-d6ad-44c0-bc24-23dd369b871f,wax,,,,
bb0a4462-4d87-483a-afe7-8149204a11a6,pigment,,,,natural
bb0bb8a5-2e1e-4dbe-b89d-7772ff425f96,"paint, oil-based, water mixable",,,,synthetic
bb0cd73e-4b9d-4cb2-9403-9e1a2a6ea760,filler,7778-18-9,,"Sulphate of calcium, hydrated",
bb0f3a9a-4ce0-4405-9057-ad25ac9bf36f,"paint, oil-based, water mixable",,,,
bb140fc7-b5d3-446d-814e-c0739e553c9a,wood,,,,natural
bb1a186c-0f96-4593-8dbd-a8d863c96696,prepared mixture,,,,
bb21baf4-e207-4ccf-bb49-d492db000479,prepared mixture,,,,
bb28f2ca-c802-4b91-9267-47936b4f4ae9,"raw material, inorganic",(No CAS No. Provided),SiO2,Silicon dioxide,natural
bb2b1183-4692-49c2-987b-5c3d24099411,prepared mixture,,,,
bb3943fb-57c2-498f-87e9-fa9d5ef2ebd9,"paint, oil-based",,,,
bb39fd15-0bbe-4877-92b0-6ca39e7786da,wood,,,,natural
bb44f4af-4ad9-4c8f-a4ca-95e99f7eca8a,"paint, oil-based, water mixable",,,,synthetic
bb46b508-f388-4de1-844b-66efe61c5cb1,"paint, oil-based",,,,
bb4dcbf8-e856-408a-8ead-58878f84a482,prepared mixture,,,,
bb500573-5fa3-4ec4-b5c5-07e9f5a3253a,prepared mixture,,,,
bb514d22-d39b-48b0-ab9c-6c4e5e56e4c7,"paint, gouache",,,,
bb51cb1d-6e8d-43de-a33c-01eb3552b193,"stone, natural",,,,natural
