resourceinstanceid,graphid,graphpublicationid,principaluser_id,cur_loc_tileid,cur_loc_current_location,cur_loc_statement_tileid,cur_loc_statement_current_location_statement_content,cur_loc_statement_current_location_statement_type,cur_loc_statement_current_location_statement_language
983321ba-e520-44ed-bdab-0d97c3211a38,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d28011b1-c933-4634-beb5-077287d4c729,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""a94afa8f-a303-4e49-a214-081baa3056fe"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",e0b52414-95d6-4bc2-acf9-780fcf4c6175,"{""en"": {""value"": ""Grid Location: 6-F-4"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""3f70be76-d925-438c-936c-e26579b6a574"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""45461971-fdc6-488e-9024-23758451c499"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""df983359-9231-4ba3-bb63-e54eb0f52359"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
ee74243f-e60c-45c3-a2c1-d0f6445fe5dd,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,63b06279-beac-47ae-b373-30e731db0e36,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""0670df41-f60d-4f9e-aa8b-ad5b3376492b"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",3ee05be2-c67c-4ddf-a0c2-a8b1d0481da8,"{""en"": {""value"": ""Grid Location: 6-F-4"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""3f70be76-d925-438c-936c-e26579b6a574"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""45461971-fdc6-488e-9024-23758451c499"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""df983359-9231-4ba3-bb63-e54eb0f52359"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
7c089ae9-51e0-4a9f-be7b-136be37adaa8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b4804876-a2eb-443f-9857-a149f561da57,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""db4c374c-937f-46fe-ace3-24aaaf30c9a2"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",e8f7ec1a-5117-4bbc-ad9d-2b6f36bacee8,"{""en"": {""value"": ""Grid Location: 6-F-4"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""3f70be76-d925-438c-936c-e26579b6a574"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""45461971-fdc6-488e-9024-23758451c499"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""df983359-9231-4ba3-bb63-e54eb0f52359"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
e6133c0d-0834-4d78-92a2-91675b3e0c5b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,da8a2ee9-cbbd-406b-ab77-b8ea03dabcd8,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""a250dc9b-f0c5-460b-bd8d-99ef26a8cc11"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",0d1c1a18-c619-4b7e-84c1-51e2df36fdd8,"{""en"": {""value"": ""Grid Location: 5-D-12"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""3f70be76-d925-438c-936c-e26579b6a574"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""45461971-fdc6-488e-9024-23758451c499"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""df983359-9231-4ba3-bb63-e54eb0f52359"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
aab0a3da-b79e-4c50-9ecf-1d9530a49a4b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c171702e-3970-4e22-ab21-df91fab47478,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""6738aca8-ca50-435a-83b2-e37a5f3fc266"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",b975da91-7a21-4e61-8c30-a63142630f8c,"{""en"": {""value"": ""Grid Location: 5-D-12"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""3f70be76-d925-438c-936c-e26579b6a574"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""45461971-fdc6-488e-9024-23758451c499"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""df983359-9231-4ba3-bb63-e54eb0f52359"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
dfe1f61e-2202-47cb-9829-29533ef6dce5,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f0f21691-cfba-4148-8f85-bf11de6ae35d,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""44cc6f91-4365-4f8c-a3d4-a33441134733"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",dc93b20d-772b-4cee-b596-2f24822ee108,"{""en"": {""value"": ""Grid Location: 9-C-6"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""3f70be76-d925-438c-936c-e26579b6a574"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""45461971-fdc6-488e-9024-23758451c499"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""df983359-9231-4ba3-bb63-e54eb0f52359"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
114d19e2-9f06-4588-ada0-e543e6c0e2c6,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,71fbe733-1abd-4f79-a4a2-179d4a102d23,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""54af4e0a-b90c-4ad3-9e6e-ca2736f8ddac"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",42705a52-0c3a-4401-b946-42ca95a2d181,"{""en"": {""value"": ""Grid Location: 5-C-1, 2 or 3"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""3f70be76-d925-438c-936c-e26579b6a574"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""45461971-fdc6-488e-9024-23758451c499"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""df983359-9231-4ba3-bb63-e54eb0f52359"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
9b60dc38-905c-41b9-9b23-3b3183e96cc7,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,fb774a5b-0556-478e-be27-22b8d0ce45a7,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""ed85cbfb-ffff-4069-82cb-25bfeb364b0a"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",7e3ac22f-ae8e-4b4a-a5b7-6c8df25e72ed,"{""en"": {""value"": ""Grid Location: 5-F-6"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""3f70be76-d925-438c-936c-e26579b6a574"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""45461971-fdc6-488e-9024-23758451c499"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""df983359-9231-4ba3-bb63-e54eb0f52359"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
2421392f-df94-4493-9d97-c13c17c732fc,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,9d1d6101-e5b2-4a9f-af85-f19f213e69c6,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""8bb7df6a-4c36-400a-b198-5e0e732bb730"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",53f121f7-0611-4f37-a7b6-6e9c25e87f9c,"{""en"": {""value"": ""Grid Location: 9-H-20"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""3f70be76-d925-438c-936c-e26579b6a574"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""45461971-fdc6-488e-9024-23758451c499"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""df983359-9231-4ba3-bb63-e54eb0f52359"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
4f8b0409-82b5-43b0-a6cf-b595f012dcf8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c93f1add-c1bd-4eae-bfdf-342a61910ec3,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""7417bd20-9fd4-4b0c-a306-b173a2f66f75"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",53497b11-7b74-466c-a524-922fbefd0ba9,"{""en"": {""value"": ""Grid Location: 6-E-5 or 6"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""3f70be76-d925-438c-936c-e26579b6a574"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""45461971-fdc6-488e-9024-23758451c499"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""df983359-9231-4ba3-bb63-e54eb0f52359"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
d7a886bd-8bad-42ba-94fc-7ea642c777de,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ba026e80-84df-4e18-85fc-c01d358f7be8,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c7ba7d2b-fb82-4f51-b1e3-1ea52dcd9f4d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",8606b84e-3894-49a0-9789-9194b3d06fae,"{""en"": {""value"": ""Grid Location: 6-E-5 or 6"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""3f70be76-d925-438c-936c-e26579b6a574"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""45461971-fdc6-488e-9024-23758451c499"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""df983359-9231-4ba3-bb63-e54eb0f52359"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
3da209d9-3179-4ec8-81bb-329ef8854878,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a927c3b0-5253-46aa-b5e2-302b61c71001,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""6122d93e-8496-4784-bfe5-418b7e231ea9"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",42da78d5-a6ad-4d1c-93ee-04bdde0bc371,"{""en"": {""value"": ""Grid Location: 6-E-5 or 6"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""3f70be76-d925-438c-936c-e26579b6a574"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""45461971-fdc6-488e-9024-23758451c499"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""df983359-9231-4ba3-bb63-e54eb0f52359"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
9b4437a4-de56-4970-9c7a-f710cf403b76,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,13058a1c-dd86-4421-8b0e-3dc2db58b86c,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""1ad428ae-f57b-403d-81bb-9d5dd40fd713"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",29ad489b-3037-4df2-955d-cda0ab20d429,"{""en"": {""value"": ""Grid Location: 7-C-4"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""3f70be76-d925-438c-936c-e26579b6a574"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""45461971-fdc6-488e-9024-23758451c499"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""df983359-9231-4ba3-bb63-e54eb0f52359"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
6f3e497e-f9e3-44a7-bbae-96ae67cc2772,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,81a0c40e-fda9-4cee-8229-b3fedcd429b7,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""6ce55280-3040-4e07-9da9-70f841d356fa"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",ee78febb-f27f-42b7-83d4-4f9a886e6bfa,"{""en"": {""value"": ""Grid Location: 9-A-21 or 22"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""3f70be76-d925-438c-936c-e26579b6a574"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""45461971-fdc6-488e-9024-23758451c499"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""df983359-9231-4ba3-bb63-e54eb0f52359"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
f0b2f470-9010-4826-a72c-b34615469841,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7ac3e400-6106-46f3-9634-7679a1e823a9,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""5247600c-b103-46ce-90cf-a1e40cb826c3"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",2ecfa0f8-f525-41bc-9d3c-a1ec6919a708,"{""en"": {""value"": ""Grid Location: 8-A-5 or B-5"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""3f70be76-d925-438c-936c-e26579b6a574"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""45461971-fdc6-488e-9024-23758451c499"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""df983359-9231-4ba3-bb63-e54eb0f52359"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
