resourceinstanceid,graphid,graphpublicationid,principaluser_id,common_name_tileid,common_name_name_content,common_name_name_type_,common_name_name_language_,barcode_no_tileid,barcode_no_identifier_content,barcode_no_identifier_type,tileid,facet_type,facet_type_metatype,additional_names_tileid,additional_names_name_content,additional_names_name_type_,additional_names_name_language_
1af10f21-0aae-40bc-8810-1a3d5837921f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,da507ec8-9b91-4c8b-a89a-afe35a02a9ca,"{""en"": {""value"": ""Tremolite"", ""direction"": ""ltr""}}",[],[],2150f323-c7b2-4149-a759-c3d34523251b,"{""en"": {""value"": ""23008"", ""direction"": ""ltr""}}",[],88982ff7-4f12-4ff7-a419-e3bd0602d697,[],[],,,,
d3e4ea1a-44b7-4520-8e2f-b073dd66d103,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3e821c56-c192-48bb-93d8-94b1efd49237,"{""en"": {""value"": ""Tremolite"", ""direction"": ""ltr""}}",[],[],a00d63f8-d1a6-47e3-b025-7cc4bb8ccb36,"{""en"": {""value"": ""23009"", ""direction"": ""ltr""}}",[],8f36f438-750b-4d63-9aac-b6228907019a,[],[],,,,
1737ace6-5001-487a-a529-5468a880afb8,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0013edb0-50bf-40fd-b5b2-3d6a0c6a2bc6,"{""en"": {""value"": ""Tremolite"", ""direction"": ""ltr""}}",[],[],f0374868-13a3-4c18-97d3-3598ffd4e0f8,"{""en"": {""value"": ""23010"", ""direction"": ""ltr""}}",[],946506dc-3719-483e-ac4d-6bec297dd57c,[],[],,,,
522a3fe1-7674-40d7-9f12-d7706fba9560,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0d09e9e1-c6d3-483a-ae4f-3f8f2bb96daf,"{""en"": {""value"": ""Tremolite"", ""direction"": ""ltr""}}",[],[],1871f64c-34fa-44d5-a9cd-aaf99d86b689,"{""en"": {""value"": ""23011"", ""direction"": ""ltr""}}",[],6b166c84-9852-4c7d-bc28-85f96747b34f,[],[],,,,
143f9b2b-50dc-4db1-b854-4ad8d94801ba,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f25bb520-0097-4a2d-b0f1-9ac2ca031718,"{""en"": {""value"": ""Tremolite"", ""direction"": ""ltr""}}",[],[],f90525ed-6b54-4d30-ad0c-3edc1a2d32d9,"{""en"": {""value"": ""23012"", ""direction"": ""ltr""}}",[],fc859728-c0fd-4bbd-8116-dd3b605e9766,[],[],,,,
69ba09ea-da37-47fb-a8a9-c4f475dd4530,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c57213e0-9e2f-48e5-94ce-49d70e6840ed,"{""en"": {""value"": ""Tremolite"", ""direction"": ""ltr""}}",[],[],7152f622-ce27-4a2b-9df3-14c66cf2fabe,"{""en"": {""value"": ""23013"", ""direction"": ""ltr""}}",[],3a122607-4001-46a3-8a5c-0025da1e8a95,[],[],,,,
1c889514-9db6-4754-9884-72f485576e73,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7628ed5e-087e-42c6-a162-9c793c59fc6e,"{""en"": {""value"": ""Tremolite"", ""direction"": ""ltr""}}",[],[],984e2bfa-3dfe-4756-af6f-49501bc85793,"{""en"": {""value"": ""23014"", ""direction"": ""ltr""}}",[],9c8586aa-5cec-454d-b6da-977a069e575c,[],[],,,,
4ea7f1fe-be58-45e8-ae11-606c9979b633,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2f0a3848-b8d3-43cc-bfb3-6b613e590a73,"{""en"": {""value"": ""Tremolite"", ""direction"": ""ltr""}}",[],[],e354ba3a-a157-4455-8a92-d18f711ddda7,"{""en"": {""value"": ""23015"", ""direction"": ""ltr""}}",[],9dd17b4d-41f4-476e-8fd1-2565b04de996,[],[],,,,
a5c3a770-ce42-4160-97b2-0be2243a76a7,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,cae41a6a-fde5-4256-9f4e-2808d05ebb62,"{""en"": {""value"": ""Tremolite"", ""direction"": ""ltr""}}",[],[],b7e79a2f-936a-43ae-a1f2-641428c6590f,"{""en"": {""value"": ""23016"", ""direction"": ""ltr""}}",[],164d3096-9a13-4536-8039-ec02c7cd8d3b,[],[],,,,
39baaca5-49a4-40b7-90ae-85a43fa84474,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d9b59767-5a6e-41bb-b6af-d6838780f077,"{""en"": {""value"": ""Tremolite"", ""direction"": ""ltr""}}",[],[],12f64247-fdc8-4f75-9eb7-489f448a47ff,"{""en"": {""value"": ""23017"", ""direction"": ""ltr""}}",[],6a481dc2-72cb-4416-90bb-81037dc3a52d,[],[],,,,
96d546ec-d38c-4975-96df-e98dad0aff8a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4ba25933-50a8-41ee-b877-e8f244171021,"{""en"": {""value"": ""Tremolite"", ""direction"": ""ltr""}}",[],[],991fa94f-7951-4f9c-a019-ea66b283f660,"{""en"": {""value"": ""23018"", ""direction"": ""ltr""}}",[],6f1943c0-0144-4ac7-9fab-01746f27e061,[],[],,,,
6f4f04be-f792-4135-9f84-50d15a4e4354,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a34e37e6-beef-4a43-a28d-5abcec76a457,"{""en"": {""value"": ""Tremolite"", ""direction"": ""ltr""}}",[],[],747e951c-57f9-477c-b35d-98def1384715,"{""en"": {""value"": ""23019"", ""direction"": ""ltr""}}",[],0bbd9726-3373-4af6-bb82-0ad019035795,[],[],,,,
47b3e936-d82a-4c15-860c-9f55232ad599,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,80a67bf1-2741-4704-ab34-89eb923c9a83,"{""en"": {""value"": ""Tremolite"", ""direction"": ""ltr""}}",[],[],bb16b7d0-2922-4d77-b25f-58ef1e61f5d5,"{""en"": {""value"": ""23020"", ""direction"": ""ltr""}}",[],bdc95099-1eb5-4664-b6ee-c57ad98c3691,[],[],,,,
4b6df12e-8bd3-46a6-9bf8-ff2947ba9a59,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ffa7ec23-227a-4f62-b48d-f6ace90fe3cb,"{""en"": {""value"": ""Ferrohornblende"", ""direction"": ""ltr""}}",[],[],c702491f-4601-4761-9b11-ecd0b6490382,"{""en"": {""value"": ""23021"", ""direction"": ""ltr""}}",[],cb40d1e9-cbef-407f-9e6b-a8390fc5a20d,[],[],,,,
a286f3b4-5c41-45d0-af9c-3fcf5ae3d065,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,1dcbd471-58aa-4701-b15e-8e88f9f9d45d,"{""en"": {""value"": ""Ferrohornblende"", ""direction"": ""ltr""}}",[],[],4fe2e5bf-e4c8-4f21-898c-41dc9a6effb2,"{""en"": {""value"": ""23022"", ""direction"": ""ltr""}}",[],968a42fe-4672-4b3d-aeff-ac739ef02a08,[],[],,,,
b16274e1-2deb-402e-81bf-bd15fdfd20f1,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,eea0ab16-bbb3-4bba-8341-6f07dbac5789,"{""en"": {""value"": ""Schist,Hornblende"", ""direction"": ""ltr""}}",[],[],477ae3b4-1096-491e-90a3-f01f5b98795a,"{""en"": {""value"": ""23023"", ""direction"": ""ltr""}}",[],d4c000d7-f412-4ac3-b86d-7b93be38035e,[],[],,,,
0e159d89-0ee3-463a-91f1-cf35a6835866,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,beb2f2d9-963d-4cb6-b16d-f81cc4d702be,"{""en"": {""value"": ""Kaersutite"", ""direction"": ""ltr""}}",[],[],d8f01d9b-a1d8-4034-8200-68ad78a28cef,"{""en"": {""value"": ""23024"", ""direction"": ""ltr""}}",[],6c6a5bd9-d646-4b44-ae0d-e27ad203415b,[],[],,,,
e61ebc7d-bb01-4d86-895a-8d63be389391,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0cf41a51-6d70-4503-95b6-74fd276d29fc,"{""en"": {""value"": ""Richterite"", ""direction"": ""ltr""}}",[],[],092d0c94-2f77-4f38-b696-ce8441f108a4,"{""en"": {""value"": ""23025"", ""direction"": ""ltr""}}",[],b1b6fd45-eb82-47e6-95e3-8e80d7665a24,[],[],,,,
bed95066-4c1e-4848-be7b-a4d8baa3e515,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,45b5e341-2269-47c5-93a0-dd223d0d4093,"{""en"": {""value"": ""Magnesiokataphorite"", ""direction"": ""ltr""}}",[],[],92ac0cae-edca-432f-99c9-20d354bc12d7,"{""en"": {""value"": ""23026"", ""direction"": ""ltr""}}",[],88e97478-27c6-4577-8415-06cef6d82e77,[],[],,,,
74bdb9c4-68b1-4ef0-b445-5f176eb8f554,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,91832f81-eef1-4fbd-a671-3f8233b33bb1,"{""en"": {""value"": ""Glaucophane"", ""direction"": ""ltr""}}",[],[],88c909a3-e990-46ab-916e-62b54e7621dc,"{""en"": {""value"": ""23027"", ""direction"": ""ltr""}}",[],d912fbdc-2c31-4fc7-9995-6cfe8a5da5a9,[],[],,,,
3192dbe5-a0a0-4b9e-855a-2f70aea43acf,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,9b9e06be-8c44-438c-9b79-9011ded29737,"{""en"": {""value"": ""Glaucophane,Crossite"", ""direction"": ""ltr""}}",[],[],d95f7715-eba1-4eb9-89fc-bc4328f90095,"{""en"": {""value"": ""23028"", ""direction"": ""ltr""}}",[],43defdfb-2d2b-45a1-9611-a286d70fb089,[],[],,,,
f655922a-351c-4431-a626-5b62e0f2fef2,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,65b244d5-39aa-4ed7-b8c0-512314cbe6d8,"{""en"": {""value"": ""Glaucophane,Crossite"", ""direction"": ""ltr""}}",[],[],57838b01-34e1-4c9e-a44c-72c6e5748bcf,"{""en"": {""value"": ""23029"", ""direction"": ""ltr""}}",[],1f5560a3-1b6e-4d75-8605-75ac22ed6c20,[],[],,,,
45117b8d-237f-4bbb-b1f7-42e5fd5214b3,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,9f06af18-2ff9-4549-97d7-db9cc2fd75c8,"{""en"": {""value"": ""Magnesioriebeckite, Torendrikite"", ""direction"": ""ltr""}}",[],[],d8f81710-3a4a-4fac-90fc-c3f77353c467,"{""en"": {""value"": ""23030"", ""direction"": ""ltr""}}",[],24cc2076-4141-4048-acb1-73539b7ca1fd,[],[],,,,
d79e79ad-912a-445d-93b6-9f376969f79f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,acbb111b-64d3-4ba1-a0ed-8f247ef069f1,"{""en"": {""value"": ""Riebeckite"", ""direction"": ""ltr""}}",[],[],00bda74b-1f84-4395-a625-ea85ea14d39c,"{""en"": {""value"": ""23031"", ""direction"": ""ltr""}}",[],429c4c23-3664-415b-9dd5-2a44abdc7f45,[],[],,,,
7a412881-d199-4634-b953-550124fb5d43,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,854ee5c5-603b-4819-a0a3-dcec77acd299,"{""en"": {""value"": ""Riebeckite,Crocidolite"", ""direction"": ""ltr""}}",[],[],3384129a-7f43-4b17-995a-81d79741e2d8,"{""en"": {""value"": ""23032"", ""direction"": ""ltr""}}",[],8bfbbe23-0d2d-44df-a403-79d158484af7,[],[],,,,
48668453-ae0c-4a93-aa7f-9992d68d5b1c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e3770bd7-c20e-47a6-a6a1-88bd735c4f2c,"{""en"": {""value"": ""Riebeckite,Crocidolite"", ""direction"": ""ltr""}}",[],[],a467f4a7-86c8-4277-8b97-1f8fe7e85d5d,"{""en"": {""value"": ""23033"", ""direction"": ""ltr""}}",[],ba90f549-256c-43ab-9a23-d2e10d2af5e9,[],[],,,,
b7c3bdd9-67f8-4789-afed-98a4ed985893,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,70832484-29d1-443d-8a19-225f426dae17,"{""en"": {""value"": ""Eckermannite"", ""direction"": ""ltr""}}",[],[],192b63bb-0883-4e4b-9415-be7ca9c325ac,"{""en"": {""value"": ""23034"", ""direction"": ""ltr""}}",[],8ba87a70-8c8d-4920-a6ff-698eb575ff3e,[],[],,,,
e0bd9470-e769-48b0-b12b-72c1bf1f7235,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7422ea38-2a8b-4f78-ac24-383c08413cc2,"{""en"": {""value"": ""Mg-arfvedsonite"", ""direction"": ""ltr""}}",[],[],e08935ec-87f1-4985-851a-4988720e4057,"{""en"": {""value"": ""23035"", ""direction"": ""ltr""}}",[],ce3b29fe-6837-4532-8c93-c8594f9070d0,[],[],,,,
d8e3c088-27f9-4c66-973c-31dbe918f75f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,54659d66-a3cf-4f53-b42a-a36b000d8295,"{""en"": {""value"": ""Aenigmatite"", ""direction"": ""ltr""}}",[],[],e2318773-b147-4044-ac26-6c5f3e1806b7,"{""en"": {""value"": ""23036"", ""direction"": ""ltr""}}",[],604f1166-093e-4610-b1cd-c288989fb560,[],[],,,,
d2c30d73-8628-49cf-9239-f1edff91439c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,1cd6403e-5d27-4435-bef8-1fbe063bc154,"{""en"": {""value"": ""Rhoenite"", ""direction"": ""ltr""}}",[],[],1b8e3770-a0f2-456e-87cd-29bd0064ec69,"{""en"": {""value"": ""23037"", ""direction"": ""ltr""}}",[],ac95b94e-2701-4ad9-b7ae-89081df91168,[],[],,,,
47159678-dab8-480b-82d4-24b76d658d8a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f4ddf140-e1d3-44aa-9fe2-e411ba6b68e5,"{""en"": {""value"": ""Sapphirine"", ""direction"": ""ltr""}}",[],[],db79cc05-b509-4a37-9687-dcfa7e6408b2,"{""en"": {""value"": ""23038"", ""direction"": ""ltr""}}",[],39f7dba4-590a-4513-9e85-9fcded92e530,[],[],,,,
2b441a4d-774e-404f-8751-6c10cc475dbc,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,be612bbe-3b05-44dc-b2a5-a7b6b1067e76,"{""en"": {""value"": ""Deerite"", ""direction"": ""ltr""}}",[],[],c4b20eeb-e1f6-4b81-93dc-e176d2aeb4b6,"{""en"": {""value"": ""23039"", ""direction"": ""ltr""}}",[],62c2cddf-d628-4525-b38a-9dc805c535b1,[],[],,,,
fba8aa5b-9eb5-4d01-83c4-1423ca286321,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,401f6aea-0743-4e4b-8926-cd482152835b,"{""en"": {""value"": ""Natrolite"", ""direction"": ""ltr""}}",[],[],c07adbba-7453-4400-b16f-e60cbc3fff01,"{""en"": {""value"": ""23040"", ""direction"": ""ltr""}}",[],7b52ea11-0469-4ddf-b72f-abdb4d456078,[],[],,,,
486fb8bf-fe9b-42e7-b892-ca6fbe722775,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3d2705d9-724b-4b09-8653-eecc2ef85cf6,"{""en"": {""value"": ""Howieite"", ""direction"": ""ltr""}}",[],[],7eeca21d-2afb-4ff7-b0fa-b9b915922113,"{""en"": {""value"": ""23041"", ""direction"": ""ltr""}}",[],d8eeef70-894c-4d1f-84a4-fb060b160390,[],[],,,,
0146c950-c9c6-4e73-8e64-28d22ddfde75,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a624e8bb-635c-4307-aba9-1f31d624eb5e,"{""en"": {""value"": ""Bustamite"", ""direction"": ""ltr""}}",[],[],d52e8958-39d9-4686-b382-39caaac24edd,"{""en"": {""value"": ""23042"", ""direction"": ""ltr""}}",[],6a7daa95-d17d-4ad8-bee6-eb23843a2f7a,[],[],,,,
3cf8f65c-fea1-402d-b6aa-11b9c9b40101,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,cdc58b18-97f5-4d27-a134-56ab8cf13b42,"{""en"": {""value"": ""Bustamite"", ""direction"": ""ltr""}}",[],[],51beb52e-4b18-4955-9183-1bd4fd68b308,"{""en"": {""value"": ""23043"", ""direction"": ""ltr""}}",[],351776e2-f7fc-42e5-9c3b-0735ff34ebca,[],[],,,,
b65771d0-0f22-4590-889d-e6aca1bc3f0f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,96bb418a-fed3-4df2-834d-5f285f7c527b,"{""en"": {""value"": ""Bustamite"", ""direction"": ""ltr""}}",[],[],546a3cc2-f8f1-4ea2-8cbc-103c9d0167a3,"{""en"": {""value"": ""23044"", ""direction"": ""ltr""}}",[],1bcefa44-41b4-402e-8d69-3d1177464fc3,[],[],,,,
69d44380-6bde-4503-b7d0-cc975ab982b9,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4fed8579-ee99-407a-9943-371cbd4c597f,"{""en"": {""value"": ""Wollastonite"", ""direction"": ""ltr""}}",[],[],c3f8e7d7-af99-4a9d-863d-85ed8d6d4ff7,"{""en"": {""value"": ""23045"", ""direction"": ""ltr""}}",[],e82c2987-3fa5-4d29-b445-1d3f69add3e3,[],[],,,,
8920c30a-31e0-4535-aac6-bdc21ae69135,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,995f1393-7d88-4b44-b37b-6af2f2e307df,"{""en"": {""value"": ""Wollastonite"", ""direction"": ""ltr""}}",[],[],74fcfe61-ec0b-46a5-b3d8-46cdb81522e9,"{""en"": {""value"": ""23046"", ""direction"": ""ltr""}}",[],ff427201-e993-4880-8584-e3e5d2858ecc,[],[],,,,
62be0bff-2aec-4217-9098-a23828a0aaf2,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,fdb2d0b5-6d84-4998-9212-3cc669d4f9ff,"{""en"": {""value"": ""Wollastonite"", ""direction"": ""ltr""}}",[],[],ae34ecf3-e65c-4c67-b4f5-8437cb22fcd3,"{""en"": {""value"": ""23047"", ""direction"": ""ltr""}}",[],b66fb69c-9526-45ba-a474-1ed8abe698a0,[],[],,,,
acc58a79-94dc-488b-bdfa-b377ac40e745,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f8b2cac9-0efe-4b7b-adfd-9af8991c804b,"{""en"": {""value"": ""Wollastonite"", ""direction"": ""ltr""}}",[],[],2c10c597-0a1a-41bd-8dcb-54ff949c3281,"{""en"": {""value"": ""23048"", ""direction"": ""ltr""}}",[],73de70d3-ff41-4e2d-ba02-3f7f09cad1b7,[],[],,,,
836caa98-3aad-4229-84d2-1fa0f4f7f46b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a62690be-64fb-4e2d-b585-d8bd0774d1af,"{""en"": {""value"": ""Wollastonite"", ""direction"": ""ltr""}}",[],[],87cfebee-366a-4860-8b45-e4f96bd4e998,"{""en"": {""value"": ""23049"", ""direction"": ""ltr""}}",[],44c7f7a2-f275-4528-be2d-cc5b5fbbbc57,[],[],,,,
38b91c9a-fd9f-426d-b8fe-3193063ca38b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7418e52e-bf6b-4550-abe8-2fb00be53e4a,"{""en"": {""value"": ""Wollastonite"", ""direction"": ""ltr""}}",[],[],da4153d8-6b1e-460f-88af-ebfc331ef404,"{""en"": {""value"": ""23050"", ""direction"": ""ltr""}}",[],2e3c5448-b96e-47d4-8863-55dee0799fbc,[],[],,,,
df53b689-45f6-4b27-a33b-3a811231ebc2,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,1820ea98-be49-4239-8bb6-9966ce770833,"{""en"": {""value"": ""Wollastonite"", ""direction"": ""ltr""}}",[],[],b34d7840-60b9-4f35-a1fa-07ea982df5c5,"{""en"": {""value"": ""23051"", ""direction"": ""ltr""}}",[],02627df9-cd30-472a-b3df-3a7671063fab,[],[],,,,
4f284a4a-27d9-4c61-9a57-4014048af25d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,aa756cb9-ac65-4dde-9f08-234ae11692be,"{""en"": {""value"": ""Wollastonite"", ""direction"": ""ltr""}}",[],[],bd0e2c26-4170-42cf-b59e-2539e18146db,"{""en"": {""value"": ""23052"", ""direction"": ""ltr""}}",[],af6ae327-3aef-4853-94d0-5250989bafe9,[],[],,,,
bfba01e1-f3ec-48a5-8dc6-230a69069bc9,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3a0708de-bb55-48c6-b177-60f708d5b3d0,"{""en"": {""value"": ""Wollastonite"", ""direction"": ""ltr""}}",[],[],3a5d900e-f748-40c0-8ee3-6a117a9de717,"{""en"": {""value"": ""23053"", ""direction"": ""ltr""}}",[],2a592010-658c-4c09-84a8-378a6f576650,[],[],,,,
3bee21e5-ea78-4bee-af2f-e684e701e05d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,1991f243-e735-4cd8-8b1a-b6b045c5b2db,"{""en"": {""value"": ""Wollastonite"", ""direction"": ""ltr""}}",[],[],c3992fa2-1e2c-452f-ba6a-aa35d2e4a603,"{""en"": {""value"": ""23054"", ""direction"": ""ltr""}}",[],3e89cfd2-59dc-492e-b0be-e83b8ad3e052,[],[],,,,
94578bfa-f2d8-4281-899c-fffcf981466a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,9526fa01-1169-4d82-991f-d68fa2e1fd6b,"{""en"": {""value"": ""Wollastonite"", ""direction"": ""ltr""}}",[],[],99331c65-c6a1-45bc-8b5a-447ad332abe0,"{""en"": {""value"": ""23055"", ""direction"": ""ltr""}}",[],fe8915ea-f986-4b00-8059-d9905937c0ed,[],[],,,,
bcb520d2-3c2f-4343-aa26-06420457f4bd,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ab39e502-0a89-4e5c-8da2-16a64e84c332,"{""en"": {""value"": ""Wollastonite"", ""direction"": ""ltr""}}",[],[],5ee0afcb-deb5-4756-b0e5-0703ac001686,"{""en"": {""value"": ""23056"", ""direction"": ""ltr""}}",[],f088f524-4462-4fe4-a7df-38ccc187ffc1,[],[],,,,
600971c3-d411-427f-a7f2-57e0be0e162c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3193330b-1d29-4264-b564-ab6f7aa2894e,"{""en"": {""value"": ""Wollastonite"", ""direction"": ""ltr""}}",[],[],7feddaa4-b3d7-403b-928b-28d8e42bc530,"{""en"": {""value"": ""23057"", ""direction"": ""ltr""}}",[],28fb1bcb-8f4b-4a7a-8c7c-d661a343f2e8,[],[],,,,
0fd25fc1-0980-41a9-ad6b-8020e8afe59d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ce3493a1-f27a-4dbf-a590-dfbb85646242,"{""en"": {""value"": ""Wollastonite"", ""direction"": ""ltr""}}",[],[],b0badb58-637e-40d9-b919-da1998b8ab91,"{""en"": {""value"": ""23058"", ""direction"": ""ltr""}}",[],ee765b06-0928-4935-bee8-46283178e45d,[],[],,,,
af50ca71-671d-4742-8610-3a6480a589a9,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d03e22a5-2494-4cad-8811-8fd7d5d1fa6c,"{""en"": {""value"": ""Wollastonite,Saccharoidal"", ""direction"": ""ltr""}}",[],[],d6138af3-2227-43b8-abec-7259e055a6df,"{""en"": {""value"": ""23059"", ""direction"": ""ltr""}}",[],263a718d-069f-47c2-9d95-3011b8dfc5be,[],[],,,,
7851479a-b764-423e-8334-1d42fdedc72c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ec5d80c8-0535-4004-8285-6f5c4a08bb48,"{""en"": {""value"": ""Denisovite"", ""direction"": ""ltr""}}",[],[],3d5d8521-789c-4a97-af94-c55a449c8b2c,"{""en"": {""value"": ""23060"", ""direction"": ""ltr""}}",[],ffb85a12-3309-4529-a378-45b0d40b338f,[],[],,,,
af2a4023-99ea-4f07-9e99-ecbb248d686b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a76521db-091a-4688-9904-b0a0cc589673,"{""en"": {""value"": ""Pectolite"", ""direction"": ""ltr""}}",[],[],f3893d3d-80e5-4393-bafd-ed2514e76d6c,"{""en"": {""value"": ""23061"", ""direction"": ""ltr""}}",[],7782b117-4d87-4ee5-b495-5dc14275daec,[],[],,,,
