resourceinstanceid,graphid,graphpublicationid,principaluser_id,transactionid,prod_1_tileid,prod_1_production__label,prod_1_production_location_geo,prod_1_production_type,prod_1_transactionid,prod_1_production_location_related_objs,pt_d1_tileid,pt_d1_production_time_edtf,pt_d1_transactionid,prod_1_production_carried_out_by_related_objs,prod_statement_tileid,prod_statement_production_statement_content,prod_statement_production_statement_type,prod_statement_production_statement_language,prod_statement_transactionid,prod_exp_statement_tileid,prod_exp_statement_production_statement_content,prod_exp_statement_production_statement_type,prod_exp_statement_production_statement_language,prod_exp_statement_transactionid,pt_d2_tileid,pt_d2_production_time_edtf,pt_d2_transactionid,pt_d3_tileid,pt_d3_production_time_edtf,pt_d3_transactionid
c3b51138-bf2c-40fe-a058-bddd69834db3,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,1ab3b0d3-2a00-48f8-aa15-4e5d6bde6487,"{""en"": {""value"": ""Production of Barcode No. 16179"", ""direction"": ""ltr""}}",,,8db59037-c1d1-49e8-927d-9d1fdfd33636,,47097b16-2a73-41ed-ac14-c21ab23619e5,1990~,8db59037-c1d1-49e8-927d-9d1fdfd33636,,,,,,,,,,,,,,,,,
c3b810c2-cb84-4903-b29a-a920bcdb3ada,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,c226c342-e164-49d8-a7b1-39f9e0bf3aff,"{""en"": {""value"": ""Production of Barcode No. 21826"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [75.83333, 14.66667]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""11934895-74e3-42de-a6f9-c420a740acaa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""740f13cb-3122-4f09-ac61-8dad1a5b868f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
c3bb876f-fb79-4634-ba2d-55715c89acc1,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,584bbbe6-1c04-41eb-840b-32c5e9f89313,"{""en"": {""value"": ""Production of Barcode No. 21113"", ""direction"": ""ltr""}}",,,8db59037-c1d1-49e8-927d-9d1fdfd33636,,2a7f0e4a-314c-409a-82bc-0ca2a37d8c7e,2002,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""66d84c63-1a46-4a0a-a2f3-ea6d772cdd45"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""2e63225b-3210-4f50-a884-36d6dbb3d414"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
c3bd6f1d-d1d5-40a6-8d65-0f34af819f91,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,870ae1eb-78fc-4ee4-b772-810d0d502bf5,"{""en"": {""value"": ""Production of Barcode No. 16608"", ""direction"": ""ltr""}}",,,8db59037-c1d1-49e8-927d-9d1fdfd33636,,650d02ad-7aea-4704-985c-302362b8d811,1994~,8db59037-c1d1-49e8-927d-9d1fdfd33636,,,,,,,,,,,,,,,,,
c3bf4206-a1bf-4d72-b5d6-52d5da0c54b1,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,1d15e43c-1823-41c6-8048-88788faf6402,"{""en"": {""value"": ""Production of Barcode No. 20897"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-98.5, 39.76]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""12ab92a6-0269-49b0-a116-6998fd2ce65f"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""5dea9a90-512a-41c7-8b07-14bb0a948025"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""e1043aa1-d0d3-410f-9c36-16b1058490bd"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""4052be42-7724-4749-8ff0-c55d989c6f16"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
c3bf98b0-bd7d-4356-93de-6205eba54f40,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,5ac2c517-c27c-4cb2-a546-ddca13af007b,"{""en"": {""value"": ""Production of Barcode No. 21767"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-88.65206, 46.99155]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""61b2a642-205e-4e91-a829-652fb17ec091"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c09acac2-3724-4beb-80c3-d41cba32aa12"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
c3c84a71-5c81-421a-96c9-02f679123729,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,0d395351-fc5b-4615-94d0-3a75cb8d247d,"{""en"": {""value"": ""Production of Barcode No. 14943"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [8.30635, 47.05048]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""427fca6f-e725-493a-8f8d-5a1d731a332d"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""f31b9265-29da-4682-ba23-0a7d32983c79"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",5bde1aef-e744-4461-8799-d719322c21c2,1933,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""f7b565d0-8ebd-4580-b0d1-e60fb0d24cee"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""7130e88f-7c6d-4ae3-b8f6-ce348824b4c5"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
c3d0025f-de6f-44dc-83a3-18ed4bdef318,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,306a20c9-39ab-4671-ae7a-9eca304034b6,"{""en"": {""value"": ""Production of Barcode No. 19344"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""6f5e09bf-ed79-464c-b230-95ad197f310e"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""883f1547-42c4-4b50-ae4a-c1cc0de712c3"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
c3ddd105-2959-4de4-8a05-a7d8dfb12743,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,a72caeb1-125f-4c83-9160-c9c194d76342,"{""en"": {""value"": ""Production of Barcode No. 10657"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-98.5, 39.76]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""12ab92a6-0269-49b0-a116-6998fd2ce65f"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""ab596a72-edc0-4c26-9686-e1377d9a3bb3"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""a7bee2d9-896e-4b15-a1a2-cbf749cc7c0f"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""facddfd0-ba45-40d4-865d-8e9f1502a1e5"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
c3de56dc-09d4-4bbc-9d6e-ae559b569b99,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,8c4387a8-ca53-4881-b3fc-37dde3b4f425,"{""en"": {""value"": ""Production of Barcode No. 22218"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-111.34471, 32.90431]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""1d3204df-31bf-4922-ad8f-21140f7bab87"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""63c2e971-8aed-4066-b5ef-df4caa0176f0"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
c3e4cc68-7e0c-4060-94a1-be761440a911,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,599527a1-7ea2-4691-850f-9680a05a3bcd,"{""en"": {""value"": ""Production of Barcode No. 15985"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-88.83594, 43.8422]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""9c5c97be-4ed2-4f12-8bab-24460be8c0f5"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""08a4bf49-61df-49b0-9528-95630ded8824"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""36685c75-d96b-4bad-a80c-390d2c28710a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""fd7aa1ac-dd13-4333-9b70-6c0e79625aae"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
c3ef67c9-5b0e-40d4-bfaf-51d1d91c4e51,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,074c9f77-3f79-4c92-a44f-97961d3a1bae,"{""en"": {""value"": ""Production of Barcode No. 18673"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [5.75, 52.25]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""13d46718-449c-4dd1-9c2f-cb68b92374fc"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""a2a3d838-8b74-44ab-9046-417d34c11768"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""32bd8635-2328-4f70-9605-49ecab67fe3e"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""0d4d439d-f5b3-4683-86c6-89ee0724dfe8"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
c3f0272c-d43e-46de-a124-bf9c6f81aa5d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,46e5aa9a-c67d-4aff-bcec-4b9fb2e715d3,"{""en"": {""value"": ""Production of Barcode No. 12665"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""5bd76880-3b01-46ad-9af4-d611f0f9ec38"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""78516634-0ec7-4c27-b8b4-1bdc54992dc4"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""51dd802e-6f87-4916-a622-cdb5c44654c4"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
c3f2004d-6d85-4248-8b72-8698b4d0adf1,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,9ab82e27-0ea3-4555-b010-b3b25f0b1f20,"{""en"": {""value"": ""Production of Barcode No. 16965"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""847f1c30-5aa4-4b63-99b1-18bcdf5eca4e"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",f16b14f1-95ee-4f5f-9902-ff28ee852acf,1980~,8db59037-c1d1-49e8-927d-9d1fdfd33636,,,,,,,,,,,,,,,,,
c3f66311-8002-482f-bfac-4a5d126b0b39,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,71269ed4-9dba-4bf9-9e5d-fbafdd04303e,"{""en"": {""value"": ""Production of Barcode No. 20094"", ""direction"": ""ltr""}}",,,8db59037-c1d1-49e8-927d-9d1fdfd33636,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c41300e9-a396-4b93-8f02-b20da4834a42"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
c3fa0606-9012-4ccf-91d5-ed99af2b0974,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,d6f820d8-dc09-4a79-8bdb-b65216e6e92a,"{""en"": {""value"": ""Production of Barcode No. 16489"", ""direction"": ""ltr""}}",,,8db59037-c1d1-49e8-927d-9d1fdfd33636,,6d82948d-dc98-4b6a-a5dd-3329ac89f012,1993,8db59037-c1d1-49e8-927d-9d1fdfd33636,,,,,,,,,,,,,,,,,
c3fe9db8-2dd5-4977-883e-3deae9dbc92a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,e6e6e184-e152-4ee6-8c51-40876df172bb,"{""en"": {""value"": ""Production of Barcode No. 22374"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-112.2302, 38.44942]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""4cd20f1b-cc20-4d77-b2c1-a9c29abd0e53"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""545aa0f8-a1b8-447d-a223-3f954ea77fe1"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
c3ffbc9a-9835-4acc-9c05-716f7590c796,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,592c27e2-1c14-47e3-a38f-fe72c8ebbfdc,"{""en"": {""value"": ""Production of Barcode No. 19384"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""b7b7a242-1aa4-4981-8e14-612cac150549"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""ece890e4-49d6-463b-ace6-c55ad7ad79d7"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
c40047da-4028-40d0-b7de-0ff3889ace6f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,e47c2c5d-1a84-49c7-b891-edba07dbb49f,"{""en"": {""value"": ""Production of Barcode No. 14863"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [12.51133, 41.89193]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""32a41347-d661-4fb7-b8bb-63d19d17dd2c"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""fb8d891c-8458-4003-9a2c-379127a2d678"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",1f82416b-f719-4922-8c43-cd8ed7364bd1,1923,8db59037-c1d1-49e8-927d-9d1fdfd33636,,,,,,,,,,,,,,,,,
c4124c31-faa5-44a6-aaf7-e81235149777,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,e0abbd70-f5ae-4c05-b3b6-cd226950b82d,"{""en"": {""value"": ""Production of Barcode No. 12581"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-0.12574, 51.50853]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""3973c7cf-c3f1-4def-bee2-204a5d32eba9"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""9f839caf-c32f-4b9b-bb5e-d2a28c114121"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""30a8f7cc-290c-4e9c-8e3d-3de6fffa9c3a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e5b0ec65-27e4-4675-96fa-96070e832ac5"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
c41bffda-afb8-469f-9bce-0a4d2c7a07de,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,e5cb222e-14d3-4d48-8495-f44607d6cda8,"{""en"": {""value"": ""Production of Barcode No. 20815"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-98.5, 39.76]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""12ab92a6-0269-49b0-a116-6998fd2ce65f"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""78f36a07-47c1-494a-9c53-3065f3370a5b"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""952d22b8-829f-458b-94d9-73bc9dc7036e"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d1ed2c69-779d-483a-86eb-10f17bf3c38d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",d3934fe9-e029-4503-9b37-fc8889e12308,"{""en"": {""value"": ""Origination Date: expires: 10/1947"", ""direction"": ""ltr""}}","[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/8a8ee459-ed32-4bd5-9235-518529188060"", ""labels"": [{""id"": ""683e5998-4a7f-4470-8239-07f6dc1899c3"", ""value"": ""producer description"", ""language_id"": ""en-US"", ""list_item_id"": ""6d8445c5-45ad-4a3b-855d-2613bb5d8351"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""1adae7ea-4884-432f-af44-c9aea3a48a3d""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",8db59037-c1d1-49e8-927d-9d1fdfd33636,bb8a017f-265a-46cb-9590-8810dfd35869,"{""en"": {""value"": ""Expiration Date: October 1947"", ""direction"": ""ltr""}}",[],"[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",8db59037-c1d1-49e8-927d-9d1fdfd33636,,,,,,
c422be09-f3c0-45a8-9a4f-cd74218286c9,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,91d55582-e192-4db0-9e92-0232aa71663b,"{""en"": {""value"": ""Production of Barcode No. 18902"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [5.75, 52.25]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""13d46718-449c-4dd1-9c2f-cb68b92374fc"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e8938d0e-ec9b-40a5-88ce-ee0739292283"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""32bd8635-2328-4f70-9605-49ecab67fe3e"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""86826b5c-e7f1-4aa1-9c06-4fefc56cbeb6"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
c426f469-13f8-4521-9fb8-50f5ed3ba8f9,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,7c1b74ee-38c8-4dae-bc7f-9115e7e04501,"{""en"": {""value"": ""Production of Barcode No. 17622"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""5bd76880-3b01-46ad-9af4-d611f0f9ec38"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""3036afe7-709c-4d45-8787-ffc94e15e789"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e407c717-0d62-4b89-a79f-39466f766946"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
c42b6215-a015-41a8-a1a2-5fd9b5d8b636,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,c59ab268-a8e5-4f8c-9e21-5bbf33c7d9de,"{""en"": {""value"": ""Production of Barcode No. 23727"", ""direction"": ""ltr""}}",,,8db59037-c1d1-49e8-927d-9d1fdfd33636,,4a959346-206f-4947-8a59-de157129d428,03/01/2011,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""343dc5be-fe8d-4780-a0a6-7c299ff83f22"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""3ff1a438-10ae-4e3a-b92a-ed312eeb881f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
c42ba04c-3819-4f65-995e-d3938a2c0b39,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,5761f0a3-51f2-49e1-aa3d-1ae312f70240,"{""en"": {""value"": ""Production of Barcode No. 22731"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-116.77021, 33.0282]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""bf231582-bc4d-44a4-9e51-e77973d50d06"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""fce109ee-aafe-41d8-ad6d-a9b83e64b800"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
