resourceinstanceid,graphid,graphpublicationid,principaluser_id,chem_tileid,chem_material_data_assignment_name_content,chem_nodegroupid,chem_material_data_assignment_name_type,chem_material_data_assignment_name_language
84f464a9-fab5-4629-ad6f-c999bf4e0f75,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,6bf5041c-a6d8-4c38-97b0-837a46166666,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
067b8235-4647-4f88-bec4-52c4c7ce95d2,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,6856a641-8c77-4017-921e-d3b12d752c57,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
bc50c7a4-4773-4ba3-af4b-b3f8a483c324,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,6c876c91-a3f9-49a0-b855-cf6583e09abc,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
81d249f2-0a69-43af-ba63-b3af6d5ba6fc,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a407201b-b365-4c06-9cf7-ae1075b5121d,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
9d11377c-1b55-4b55-b8a5-f3e1efab41d7,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,100bca12-efbc-4857-9049-98d949e95139,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
c4fb128d-f995-45a7-9fa4-6f6201f9b661,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,85660aaf-7fc1-4c42-9fdd-cfb87b43c980,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
ff909c0b-dbdd-4d67-be62-ee3df689b896,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,24f91f71-e40e-4ebf-a191-d816971926ae,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
6c55e1cf-b9a2-4e89-9018-9016e74b8230,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,34acfa93-d51f-4a63-a4ff-b235e8d31599,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
629d804e-c205-4ff0-b76e-067490f71680,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,1ee670b3-e5ee-403a-89b5-26e77c0110e2,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
1a615979-f9f0-4f57-b912-25c182e767c2,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e27a7794-725e-4600-9bab-6829fd67dde2,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
531aab1a-b8ed-4bd3-8a80-d823f03de3ad,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b0f7d503-3b72-4d74-aab2-fe8e7d45efee,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
dc207954-d5b6-4c0b-94b0-be49cb68e8dd,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,201f7f30-b6c7-4ed0-b65b-cc51e5e23368,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
e2af9928-d387-4b84-ab22-bf7fb0debaa1,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,976e1529-9b97-4026-a7f9-281b41740464,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
7096c325-ce62-47e8-bea9-a13cc6befa06,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3254528c-58b3-4c1c-8211-98aefe181324,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
22ac47d8-adad-4f74-8264-ffbef3141ce1,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,da3f7a15-3604-494f-9a88-fe3b05988970,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
3ebbe56a-3593-4693-a4a0-72b920ab80d5,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,87024031-c514-4e5b-a659-8e50b1a0c860,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
7f22eb29-a87a-44a7-a8ee-d5f652369b4a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ae0e3e64-f890-467b-affa-076a038eecd2,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
fe5fee42-ea55-413e-97cc-7828a2f87bbe,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ccde6d07-ef2e-4144-b8b1-23c763427930,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
170c23ad-2c44-4b14-ba57-2bf51eabd10a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,78972725-f048-46fa-bfec-c135afc33ad8,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
8ec0990c-3839-4430-8f10-d8657ed89c84,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,61598add-dda9-4684-acb5-a364a1fa4c35,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
25f6cc8e-b151-42ef-b209-c5969be5432b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f888c7e7-759e-4aed-89c7-c576b3bad89d,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
443814aa-69f1-41e6-aee7-5b1edc2679cf,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,db60ac3f-e956-4891-9fdf-be3184937b0b,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
2cd5e838-ecfd-482b-a811-2935fc7d0aef,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2b4275fc-a495-4a7a-b98a-f0342699a7c5,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
b5be3844-babb-442c-97bf-b815cc5514dd,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4feee9d6-d7b0-4e1e-bd03-b62389dd163e,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
b019553f-8036-4391-8a34-5f28ef1a3638,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,271b3551-d545-4109-a7cb-0bb5815dfe0b,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
4435ae07-e1e0-44cd-980a-4d1005590d5a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5e6e7262-5aed-4449-ae25-412c8aaf533f,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
54acd053-6223-465d-b778-8d1992445224,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d191bd98-10ba-4671-b550-f41aae593ee0,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
93d73501-becd-4436-b34d-e89b9c1144f3,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ff62e68c-2ad5-4201-a6c2-739599d35dc0,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
574c809e-d25e-4dab-a5d7-a3d85bb7787f,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2f4069f2-9bd6-422a-9cc5-8d3880b3b9ad,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
c2431bb5-40c8-4c98-a9ae-faf0e8d6060b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,58462cb4-1a40-4cc3-9c61-194f533d1a52,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
8cbfbb5d-5ee1-4fb5-b8bd-1d0972e9026d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c989be9e-e97b-48ce-94dc-28d8e3924570,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
fbfbdacf-d5fe-450a-bb60-8258ee36fdbe,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c79da481-8996-43e5-97ba-07a3cf1e96f8,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
838ce2c4-9236-49aa-91c1-52801e2361f5,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8279fa20-f663-4651-8d10-72dbf424a357,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
4a4eef38-e6df-48a5-9202-bd66d3a6167c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,9c16713f-9f80-480b-97e2-478d58851d76,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
d6304cf8-262b-45ee-90da-87e9a1b5470c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c0dfa1d5-4e60-4a1f-943a-cad2ea03aca7,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
708f9d2b-fd7d-4023-903d-ecbd26e1fd48,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5bf0ee73-c679-47e6-a165-db0a06bf7341,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
d982af1b-b80e-4298-a2ea-9fb6f3e17671,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ef425ec0-51f6-466d-a714-4afa607bfe20,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
2680f5c1-6b28-4b5a-85e4-3fe84a958554,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7c8c71f2-2595-43ee-aa8d-829f32258f24,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
d71dcfba-9aaa-4af3-b2a9-360ba8fedbfa,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3bc789bb-66c2-40f4-adee-73214fefab20,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
2b746b2d-6c2b-41eb-8d25-7d89a74db060,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,21fad9dd-7582-416c-bacd-9f4f996a17b0,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
e1ccca02-34f6-4426-96ec-6f75266ba3ba,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b02564ac-1311-4900-b129-fe096ae89060,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
af956c77-b599-4683-a9e8-f4130368f0fe,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,fdd1c81e-900f-4bcc-9a05-d63d0e14b56f,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
1724e7c8-e66d-4dfd-bd0e-1e5754cbbaa5,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c0572462-fe6d-4703-9459-898742251ee7,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
91d7eae7-3c1c-4317-8f0c-20038e4779ca,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,6068bb8e-222e-4335-b467-5e79c2412d69,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
2d437382-841f-43cb-b0e3-b6e1b2d160fb,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f4f756d9-4bc6-46a0-a240-e50b057bd006,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
fe50d61b-4b40-403d-b50d-c78007abc2bf,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,1ce6043b-08cc-4f1f-a1dc-93e2370fb911,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
b92d0415-be08-4b5b-a7aa-12d02d7464e6,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c8c434b0-be63-4dbc-b910-6b3231598547,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
30afcc7d-de05-4f6b-bebf-f259e902241a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ce74d6b8-2943-4871-8314-bf5a07c17917,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
626d9107-8024-40db-b63e-1a9d7d172b6a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d7ce239e-6094-414c-819e-75cab4138998,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
f286f3ea-454c-4894-a082-d744a4b2b38d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,9b133fd6-f868-41bb-bd02-57d34a8ba582,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
a2420bb5-a0b9-4186-91e6-f27e80c906e2,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,bcfb4c92-3c2a-4829-a8c0-22cf76008992,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
723a5390-933c-4426-b0e7-0492eb772557,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,805cbf64-e62e-487e-86f7-29f54846d1a6,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
fe6d5edd-f8b7-4a8e-b6a0-4544b74f6e31,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2d99df51-8b01-4547-8a75-dd0a7a6f3a8e,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
1c91244e-6873-4c56-834e-336532679ee6,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f54697e0-b0a5-4ad4-9b19-19000f2d271f,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
00082c13-ef23-46f2-944b-c237784204d6,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4139ba6a-01ed-4f84-9eff-b1d26e557820,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
cb803746-4f0c-4362-ab32-ffdc048c916d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ae11815c-83f6-4938-abcb-5980d5d384b3,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
5007a9f2-7771-402f-8a61-41e7877ccfdd,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0d9c60df-3b26-49ef-9b8e-5423e33e29ca,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
e821196f-9f14-406a-83a1-51071c344821,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d08742d5-07e4-46ef-b582-97e921e015bf,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
568733ca-2f40-42f8-9c0e-6112415eb221,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e3b7abe4-41ff-4d22-9bd2-ef852506568a,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
3df2f581-9259-468c-926f-d0c1a9916003,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,bcc2bdb3-d51d-4264-be4c-ac13926450e1,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
c80dd853-2c06-4240-936d-19caba36e4c7,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d920100d-42ca-4f2c-9671-35457cd51e31,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
2442ac86-349d-437b-b474-cf9f9a281ce5,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,12335a03-51b1-40e1-af18-95313f80b193,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
f23d15ee-a2b2-46b6-b741-5a20e5283d74,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,35dc6af8-223b-4683-860a-9812a367da24,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
3794a397-58ac-4df2-aeb3-b5f4e4579e76,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5a31c93e-3fad-4c8d-b723-681b73243938,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
870334bf-144f-49cf-a12c-ef5b992300f8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,134e180a-b9d8-4214-9782-a59a1d53d7aa,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
437bb282-1b06-4130-b8b9-402804561a5c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7dfb50dc-ee32-4200-afb9-189592f4d9c9,"""[\""52a23800-a85d-4bb1-bd55-ad2966911b56\"", \""55db226a-04e8-40b0-a850-ba92b6246401\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
