resourceinstanceid,graphid,graphpublicationid,principaluser_id,cur_loc_tileid,cur_loc_current_location,cur_loc_current_location_statement_content,cur_loc_current_location_statement_type,cur_loc_current_location_statement_language
7776d31e-b21d-484a-826e-bae9641e3312,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b9cb781a-0f32-4fd3-8d09-1ff8b2c28bbb,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e7dd30cf-e5a4-4295-aae9-78617fe21250"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","{""en"": {""value"": ""Grid Location: aisle 4, column 38, box 50"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""64bdfe05-1d21-4cbc-9505-9a2383fdc0fa"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""f1aa1111-61c5-43f4-86f9-75d8f945f255"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""39e49408-de39-44db-a191-fe36a5f04cfc"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
80d77325-6e46-4d90-8550-a5d9ca6475dd,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,612d10b6-0e13-4662-8ce7-3d40f893b74c,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""074f90c9-952c-41ef-8ac8-63ed78a459e1"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","{""en"": {""value"": ""Grid Location: aisle 4, column 38, box 50"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""64bdfe05-1d21-4cbc-9505-9a2383fdc0fa"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""f1aa1111-61c5-43f4-86f9-75d8f945f255"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""39e49408-de39-44db-a191-fe36a5f04cfc"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
9fc57d96-06b8-4f46-bae5-3c0514601300,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,15fc8fe8-df43-4c29-b137-bac24a97feb8,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""07489752-7338-4b8c-a088-da764e711b3e"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","{""en"": {""value"": ""Grid Location: aisle 4, column 38, box 50"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""64bdfe05-1d21-4cbc-9505-9a2383fdc0fa"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""f1aa1111-61c5-43f4-86f9-75d8f945f255"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""39e49408-de39-44db-a191-fe36a5f04cfc"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
24a8a73d-5bc8-47a3-a831-d6da6c1306d0,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8a487497-0eb0-4a80-9796-ae84551a5eaf,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d099708c-fab3-47f2-82a8-798ce711187d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","{""en"": {""value"": ""Grid Location: aisle 4, column 38, box 50"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""64bdfe05-1d21-4cbc-9505-9a2383fdc0fa"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""f1aa1111-61c5-43f4-86f9-75d8f945f255"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""39e49408-de39-44db-a191-fe36a5f04cfc"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
8a6a6598-83cb-46b9-9d68-196a2fd2fac9,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7503de12-dde7-4e25-8fc0-0d62f04a27d8,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""5f640498-51c0-467d-afca-b2c78cccb66d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","{""en"": {""value"": ""Grid Location: aisle 4, column 38, box 49"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""64bdfe05-1d21-4cbc-9505-9a2383fdc0fa"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""f1aa1111-61c5-43f4-86f9-75d8f945f255"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""39e49408-de39-44db-a191-fe36a5f04cfc"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
585036aa-39c8-473e-8e16-1e058de1f547,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e9e9c3d7-3fe7-4c16-bea2-1e65b3280430,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""a0854d24-a85a-4712-97a5-a23eb44e5b20"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","{""en"": {""value"": ""Grid Location: aisle 4, column 38, box 50"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""64bdfe05-1d21-4cbc-9505-9a2383fdc0fa"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""f1aa1111-61c5-43f4-86f9-75d8f945f255"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""39e49408-de39-44db-a191-fe36a5f04cfc"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
e4db6a66-f293-4b53-a43f-382e6b8e200b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d1206fd1-aaf5-480f-a478-3eb831346bc6,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""2ffd3c6c-8c1a-4384-b5c1-e361b6029e34"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","{""en"": {""value"": ""Grid Location: aisle 4, column 38, box 49"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""64bdfe05-1d21-4cbc-9505-9a2383fdc0fa"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""f1aa1111-61c5-43f4-86f9-75d8f945f255"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""39e49408-de39-44db-a191-fe36a5f04cfc"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
67c0f403-315c-44f7-9b58-c613d9b4002b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a39353c4-f050-4d54-82ff-9b31e2addfc0,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""1388e643-6b27-4d99-82c2-82bcf0a3c88b"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","{""en"": {""value"": ""Grid Location: aisle 4, column 38, box 50"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""64bdfe05-1d21-4cbc-9505-9a2383fdc0fa"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""f1aa1111-61c5-43f4-86f9-75d8f945f255"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""39e49408-de39-44db-a191-fe36a5f04cfc"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
fd1bac9f-233a-481c-ae73-4d1cbcf08456,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,caeb9158-5ab3-4645-99c0-69c64999fdea,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""b27579e8-3438-4c80-be23-8b6a6de60427"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","{""en"": {""value"": ""Grid Location: aisle 4, column 38, box 49"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""64bdfe05-1d21-4cbc-9505-9a2383fdc0fa"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""f1aa1111-61c5-43f4-86f9-75d8f945f255"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""39e49408-de39-44db-a191-fe36a5f04cfc"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
128fb597-c3fb-482f-be30-49d8bd4643a5,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c3455963-ee7b-43d3-9d6f-51e139d3a83c,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""69553873-70f6-4bc6-9421-00f12eecac81"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","{""en"": {""value"": ""Grid Location: aisle 4, column 38, box 50"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""64bdfe05-1d21-4cbc-9505-9a2383fdc0fa"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""f1aa1111-61c5-43f4-86f9-75d8f945f255"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""39e49408-de39-44db-a191-fe36a5f04cfc"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
9fc495a1-fc29-4f36-9135-8cafab015689,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,29deed19-a407-48e0-8572-71698c19a13e,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""8d1d3df5-26d3-4b74-95d1-046bb3ad6840"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","{""en"": {""value"": ""Grid Location: aisle 4, column 38, box 49"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""64bdfe05-1d21-4cbc-9505-9a2383fdc0fa"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""f1aa1111-61c5-43f4-86f9-75d8f945f255"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""39e49408-de39-44db-a191-fe36a5f04cfc"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
9bb9840e-6d8e-4633-82b1-58bb0e19828b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,bbee9a32-1f32-4c1a-b468-3f550c68c3ac,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""6d43dcf9-ac60-4b00-90db-36c1c37bd3a2"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","{""en"": {""value"": ""Grid Location: aisle 4, column 38, box 50"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""64bdfe05-1d21-4cbc-9505-9a2383fdc0fa"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""f1aa1111-61c5-43f4-86f9-75d8f945f255"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""39e49408-de39-44db-a191-fe36a5f04cfc"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
199a2b93-b6ae-4777-87bb-c4d84149df4c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f8d32d76-6ce1-4831-a787-9b22fa156d2c,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d6bd82b9-7804-43e0-a49f-a2e734bcf319"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","{""en"": {""value"": ""Grid Location: aisle 4, column 38, box 49"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""64bdfe05-1d21-4cbc-9505-9a2383fdc0fa"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""f1aa1111-61c5-43f4-86f9-75d8f945f255"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""39e49408-de39-44db-a191-fe36a5f04cfc"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
28ce0a80-7c73-4db4-a498-4e90c99d1936,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,660dc24c-b92c-4784-8860-f92b635744be,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""a925e426-a113-44ee-b69d-449d7300b77a"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","{""en"": {""value"": ""Grid Location: aisle 4, column 38, box 50"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""64bdfe05-1d21-4cbc-9505-9a2383fdc0fa"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""f1aa1111-61c5-43f4-86f9-75d8f945f255"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""39e49408-de39-44db-a191-fe36a5f04cfc"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
04f5f149-c2f7-401c-b332-6331ed6aef52,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e38bc172-f747-4550-ae23-fba87a1b2aa8,"[{""resourceId"": ""52c75bc1-7797-4ef8-b829-7ce771e4968a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""0a8fa492-b40c-4c4a-929a-a4915add1145"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","{""en"": {""value"": ""Grid Location: aisle 4, column 38, box 51"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300418049"", ""labels"": [{""id"": ""64bdfe05-1d21-4cbc-9505-9a2383fdc0fa"", ""value"": ""brief text"", ""language_id"": ""en"", ""list_item_id"": ""86c90464-5ad0-490a-b281-24df80e671ac"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}, {""uri"": ""http://vocab.getty.edu/aat/300404764"", ""labels"": [{""id"": ""f1aa1111-61c5-43f4-86f9-75d8f945f255"", ""value"": ""sources (general concept)"", ""language_id"": ""en"", ""list_item_id"": ""8abfbb19-3845-4510-8af5-60d82f4f9beb"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f44f7240-35c5-49e8-a0e3-2ffe308f0862""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""39e49408-de39-44db-a191-fe36a5f04cfc"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]"
