resourceinstanceid,graphid,graphpublicationid,principaluser_id,transactionid,object_type_tileid,object_type_object_type,object_type_transactionid,mat_tileid,mat_material,mat_transactionid,mix_tileid,mix_mixture_type,mix_mixture_type_metatype,mix_transactionid,part_base_tileid,part_base_part_name_content,part_base_part_type,part_base_part_name_type,part_base_part_name_language,part_base_transactionid,part_base_part_removed_from_related_objs,part_base_dim_tileid,part_base_dim_part_dimension_statement_content,part_base_dim_part_dimension_statement_type,part_base_dim_part_dimension_statement_language_,part_base_dim_transactionid,gbif_name_tileid,gbif_name_name_content,gbif_name_name_type_,gbif_name_name_language_,gbif_name_transactionid,gbif_tileid,gbif_statement_content,gbif_statement_type,gbif_statement_language_,gbif_transactionid,mix_state_tech_tileid,mix_state_tech_mixture_statement_content,mix_state_tech_mixture_statement_type,mix_state_tech_mixture_statement_language,mix_state_tech_transactionid,part_comp1_tileid,part_comp1_part_name_content,part_comp1_part_name_type,part_comp1_part_name_language,part_comp1_transactionid,part_comp1_dim_tileid,part_comp1_dim_part_dimension_statement_content,part_comp1_dim_part_dimension_value_,part_comp1_dim_part_dimension_unit,part_comp1_dim_part_dimension_type_,part_comp1_dim_part_dimension_statement_type,part_comp1_dim_part_dimension_statement_language_,part_comp1_dim_transactionid,part_comp2_tileid,part_comp2_part_name_content,part_comp2_part_name_type,part_comp2_part_name_language,part_comp2_transactionid,part_comp2_dim_tileid,part_comp2_dim_part_dimension_statement_content,part_comp2_dim_part_dimension_value_,part_comp2_dim_part_dimension_unit,part_comp2_dim_part_dimension_type_,part_comp2_dim_part_dimension_statement_type,part_comp2_dim_part_dimension_statement_language_,part_comp2_dim_transactionid,part_pig_tileid,part_pig_part_name_content,part_pig_part_type,part_pig_part_name_type,part_pig_part_name_language,part_pig_transactionid,part_pig_dim_tileid,part_pig_dim_part_dimension_statement_content,part_pig_dim_part_dimension_value_,part_pig_dim_part_dimension_unit,part_pig_dim_part_dimension_type_,part_pig_dim_part_dimension_statement_type,part_pig_dim_part_dimension_statement_language_,part_pig_dim_transactionid,part_base_dim_part_dimension_value_,part_base_dim_part_dimension_unit,part_base_dim_part_dimension_type_,part_comp1_part_type,part_comp1_part_removed_from_related_objs,part_comp2_part_removed_from_related_objs,mix_state_ratio_tileid,mix_state_ratio_mixture_statement_content,mix_state_ratio_mixture_statement_type,mix_state_ratio_mixture_statement_language,mix_state_ratio_transactionid,part_pig_part_removed_from_related_objs,part_comp3_tileid,part_comp3_part_name_content,part_comp3_part_name_type,part_comp3_part_name_language,part_comp3_transactionid,part_comp3_dim_tileid,part_comp3_dim_part_dimension_statement_content,part_comp3_dim_part_dimension_statement_type,part_comp3_dim_part_dimension_statement_language_,part_comp3_dim_transactionid,part_comp3_part_removed_from_related_objs,part_comp3_dim_part_dimension_value_,part_comp3_dim_part_dimension_unit,part_comp3_dim_part_dimension_type_
004432c6-dbd2-489c-b5e5-f5e436225953,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,42feb182-0a6e-445e-85c5-8f5839fd687f,930a276a-aa8d-4c45-a1ce-3d871cec3861,"[{""uri"": ""http://vocab.getty.edu/aat/300028875"", ""labels"": [{""id"": ""b86fae98-e9a5-4527-a8d2-b1e920772c3a"", ""value"": ""samples"", ""language_id"": ""en"", ""list_item_id"": ""9db724b9-b3c7-4761-9a50-673d64a15bd8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""56991802-f539-4b22-b5a9-b1945fceb52b""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,95001623-b1fb-4a38-8eca-b4b8762ad60d,[],42feb182-0a6e-445e-85c5-8f5839fd687f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00467114-40bf-4e17-bbb5-248bfc0497fc,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,42feb182-0a6e-445e-85c5-8f5839fd687f,5f5a50ed-a471-484c-b8bc-8d42277779b6,"[{""uri"": ""http://vocab.getty.edu/aat/300028875"", ""labels"": [{""id"": ""b86fae98-e9a5-4527-a8d2-b1e920772c3a"", ""value"": ""samples"", ""language_id"": ""en"", ""list_item_id"": ""9db724b9-b3c7-4761-9a50-673d64a15bd8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""56991802-f539-4b22-b5a9-b1945fceb52b""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,569f53bf-e50c-46c2-ac29-439a09bfdcb3,"[{""uri"": ""http://vocab.getty.edu/aat/300013029"", ""labels"": [{""id"": ""626b2732-7bb2-4dda-aa5b-83f49887f38d"", ""value"": ""dye"", ""language_id"": ""en"", ""list_item_id"": ""b3cb5902-3675-3af6-ae1c-4ef07e1e54f4"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00484b28-b1db-4349-825e-93f3eacb49d6,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,42feb182-0a6e-445e-85c5-8f5839fd687f,faddb873-8f34-4468-8c69-bb3fdf51bd34,"[{""uri"": ""http://vocab.getty.edu/aat/300028875"", ""labels"": [{""id"": ""b86fae98-e9a5-4527-a8d2-b1e920772c3a"", ""value"": ""samples"", ""language_id"": ""en"", ""list_item_id"": ""9db724b9-b3c7-4761-9a50-673d64a15bd8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""56991802-f539-4b22-b5a9-b1945fceb52b""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,2b5e367f-b9e2-4d5c-9489-6dbfa654bcaf,"[{""uri"": ""http://vocab.getty.edu/aat/300013029"", ""labels"": [{""id"": ""626b2732-7bb2-4dda-aa5b-83f49887f38d"", ""value"": ""dye"", ""language_id"": ""en"", ""list_item_id"": ""b3cb5902-3675-3af6-ae1c-4ef07e1e54f4"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
004d5698-289a-4a2a-a8da-6f53bc1b6959,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,42feb182-0a6e-445e-85c5-8f5839fd687f,08e5a1e7-fcbb-4b0b-98fd-055d731dfa7a,"[{""uri"": ""http://vocab.getty.edu/aat/300028875"", ""labels"": [{""id"": ""b86fae98-e9a5-4527-a8d2-b1e920772c3a"", ""value"": ""samples"", ""language_id"": ""en"", ""list_item_id"": ""9db724b9-b3c7-4761-9a50-673d64a15bd8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""56991802-f539-4b22-b5a9-b1945fceb52b""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,4395ce9e-ba3a-43ed-83a5-5c41a949e9b0,[],42feb182-0a6e-445e-85c5-8f5839fd687f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00519dcb-27bd-4323-8fae-a384ef0d2f58,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,42feb182-0a6e-445e-85c5-8f5839fd687f,bc44e566-2cf1-4387-adee-a68e44c2fca8,"[{""uri"": ""http://vocab.getty.edu/aat/300028875"", ""labels"": [{""id"": ""b86fae98-e9a5-4527-a8d2-b1e920772c3a"", ""value"": ""samples"", ""language_id"": ""en"", ""list_item_id"": ""9db724b9-b3c7-4761-9a50-673d64a15bd8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""56991802-f539-4b22-b5a9-b1945fceb52b""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,aaa3ea1f-248d-4d61-a90d-1d241fae6eb3,"[{""uri"": ""http://vocab.getty.edu/aat/300015012"", ""labels"": [{""id"": ""4f367dff-f045-4566-8861-626a19ed4436"", ""value"": ""ink"", ""language_id"": ""en"", ""list_item_id"": ""1f2a382b-d892-4a20-a128-5604e972079e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005b6bad-02a1-45a7-87ff-b3a2380cf678,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,42feb182-0a6e-445e-85c5-8f5839fd687f,5dd5f1cc-4250-4297-8b26-6e19aa028ef1,"[{""uri"": ""http://vocab.getty.edu/aat/300028875"", ""labels"": [{""id"": ""b86fae98-e9a5-4527-a8d2-b1e920772c3a"", ""value"": ""samples"", ""language_id"": ""en"", ""list_item_id"": ""9db724b9-b3c7-4761-9a50-673d64a15bd8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""56991802-f539-4b22-b5a9-b1945fceb52b""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,9e2b335d-3f6d-4b6e-bda8-5aebd8cd787b,[],42feb182-0a6e-445e-85c5-8f5839fd687f,,,,,,,,,,,,,,,,,7747c9a5-284e-42bd-af86-aa3f0c1b1583,"{""en"": {""value"": ""Mora excelsa"", ""direction"": ""ltr""}}","[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/c95630b4-8936-4923-bc65-05693aad165d"", ""labels"": [{""id"": ""492e0c44-50f3-4f1c-b953-eab407291ad2"", ""value"": ""GBIF name"", ""language_id"": ""en"", ""list_item_id"": ""c95630b4-8936-4923-bc65-05693aad165d"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9f1cf9a8-ce65-455f-ab1e-a9b36e9e23ce""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,f28dd2a1-8378-4710-8b96-c52ae40ee083,"{""en"": {""value"": ""Mora excelsa (https://www.gbif.org/species/5355414)"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net//c85b0692-ac90-48a8-a86e-f1de08df7f0c"", ""labels"": [{""id"": ""26f1f823-5532-4307-a76f-a4584c957f90"", ""value"": ""biological taxonomy statement"", ""language_id"": ""en"", ""list_item_id"": ""c85b0692-ac90-48a8-a86e-f1de08df7f0c"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""a16a4edc-c916-4293-af98-44d76ce6cba7""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005cea7e-521d-466f-ba51-bb8e8ddc97de,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,42feb182-0a6e-445e-85c5-8f5839fd687f,779bc6b3-e9c8-4cf9-960e-e7ca55f51939,"[{""uri"": ""http://vocab.getty.edu/aat/300028875"", ""labels"": [{""id"": ""b86fae98-e9a5-4527-a8d2-b1e920772c3a"", ""value"": ""samples"", ""language_id"": ""en"", ""list_item_id"": ""9db724b9-b3c7-4761-9a50-673d64a15bd8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""56991802-f539-4b22-b5a9-b1945fceb52b""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,2b2fc913-f49f-4aa9-ab14-2f0f41bd1c42,[],42feb182-0a6e-445e-85c5-8f5839fd687f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005d7c1a-d5e1-4077-b029-d6b4fae40a2c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,42feb182-0a6e-445e-85c5-8f5839fd687f,f4c0a3b1-cf0a-4752-a19f-17695e488d17,"[{""uri"": ""http://vocab.getty.edu/aat/300028875"", ""labels"": [{""id"": ""b86fae98-e9a5-4527-a8d2-b1e920772c3a"", ""value"": ""samples"", ""language_id"": ""en"", ""list_item_id"": ""9db724b9-b3c7-4761-9a50-673d64a15bd8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""56991802-f539-4b22-b5a9-b1945fceb52b""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,67cc75a4-2401-40e0-8216-bd0cd9ddbdc2,"[{""uri"": ""http://vocab.getty.edu/aat/300014190"", ""labels"": [{""id"": ""c50bdf84-3e3f-44fb-8d63-3d1e5844c904"", ""value"": ""photographic paper"", ""language_id"": ""en"", ""list_item_id"": ""089f520f-7c9a-3a45-990f-804584c9d68f"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005e101e-0819-489b-88da-57936415e9db,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,42feb182-0a6e-445e-85c5-8f5839fd687f,ba562a92-492b-4bba-afd6-5b6bf8119610,"[{""uri"": ""http://vocab.getty.edu/aat/300028875"", ""labels"": [{""id"": ""b86fae98-e9a5-4527-a8d2-b1e920772c3a"", ""value"": ""samples"", ""language_id"": ""en"", ""list_item_id"": ""9db724b9-b3c7-4761-9a50-673d64a15bd8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""56991802-f539-4b22-b5a9-b1945fceb52b""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,63488934-563f-431b-82ec-f184b2aa0b6c,[],42feb182-0a6e-445e-85c5-8f5839fd687f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00627050-9c08-4d91-97ba-be0d02bb8bd1,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,42feb182-0a6e-445e-85c5-8f5839fd687f,6d332a90-4639-4ba7-a675-1d324861f531,"[{""uri"": ""http://vocab.getty.edu/aat/300028875"", ""labels"": [{""id"": ""b86fae98-e9a5-4527-a8d2-b1e920772c3a"", ""value"": ""samples"", ""language_id"": ""en"", ""list_item_id"": ""9db724b9-b3c7-4761-9a50-673d64a15bd8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""56991802-f539-4b22-b5a9-b1945fceb52b""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45f4777f-5399-423c-8362-9ca4a48d8b9d,"{""en"": {""value"": ""Mixture prepared with 80.803 g of turpentine and no water"", ""direction"": ""ltr""}}","[{""uri"": ""http://vocab.getty.edu/aat/300435429"", ""labels"": [{""id"": ""1263d0a6-ce40-4c3b-989e-b67d4a3eab17"", ""value"": ""materials/technique description"", ""language_id"": ""en"", ""list_item_id"": ""7be0d823-b871-4006-9eed-e0351c604f05"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""a16a4edc-c916-4293-af98-44d76ce6cba7""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,93692907-9816-4000-a483-2e2c76074645,"{""en"": {""value"": ""Dammar Resin (Kremer Pigmente)"", ""direction"": ""ltr""}}","[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/df2d67d8-b7cb-487d-b4c0-f04bd526e7be"", ""labels"": [{""id"": ""70f219b3-5394-4825-a794-636f52a64ef0"", ""value"": ""component name"", ""language_id"": ""en"", ""list_item_id"": ""df2d67d8-b7cb-487d-b4c0-f04bd526e7be"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9f1cf9a8-ce65-455f-ab1e-a9b36e9e23ce""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,61d6834d-92b3-437c-9108-c7d06c93b382,"{""en"": {""value"": ""(No note)"", ""direction"": ""ltr""}}",18.865,"[{""uri"": ""http://qudt.org/vocab/unit/GM"", ""labels"": [{""id"": ""5063addb-b2fe-4cc6-a16e-cd345d1478e4"", ""value"": ""Gram"", ""language_id"": ""en"", ""list_item_id"": ""935274ac-6daa-42db-b151-e4be668b9f58"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""1737a1b8-263e-4876-aef6-95a471546d80""}]","[{""uri"": ""https://qudt.org/vocab/quantitykind/Mass"", ""labels"": [{""id"": ""11586197-273a-45fb-91ea-b72a353a05b6"", ""value"": ""Mass"", ""language_id"": ""en"", ""list_item_id"": ""c3039ce1-0741-4bf7-bc1f-885e17713523"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]","[{""uri"": ""http://vocab.getty.edu/aat/300435430"", ""labels"": [{""id"": ""07267fb1-33ea-457f-9cff-fe337d6f00cd"", ""value"": ""measurement description"", ""language_id"": ""en"", ""list_item_id"": ""5bd94b1d-b8b0-44fb-8e1a-fab715b2e8d0"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""a16a4edc-c916-4293-af98-44d76ce6cba7""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,f53f90b5-b795-428b-9174-f7364110b45b,"{""en"": {""value"": ""Whole Egg"", ""direction"": ""ltr""}}","[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/df2d67d8-b7cb-487d-b4c0-f04bd526e7be"", ""labels"": [{""id"": ""70f219b3-5394-4825-a794-636f52a64ef0"", ""value"": ""component name"", ""language_id"": ""en"", ""list_item_id"": ""df2d67d8-b7cb-487d-b4c0-f04bd526e7be"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9f1cf9a8-ce65-455f-ab1e-a9b36e9e23ce""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,fbe239f8-a72e-4a84-9744-48f6519874e3,"{""en"": {""value"": ""(No note)"", ""direction"": ""ltr""}}",0.038,"[{""uri"": ""http://qudt.org/vocab/unit/GM"", ""labels"": [{""id"": ""5063addb-b2fe-4cc6-a16e-cd345d1478e4"", ""value"": ""Gram"", ""language_id"": ""en"", ""list_item_id"": ""935274ac-6daa-42db-b151-e4be668b9f58"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""1737a1b8-263e-4876-aef6-95a471546d80""}]","[{""uri"": ""https://qudt.org/vocab/quantitykind/Mass"", ""labels"": [{""id"": ""11586197-273a-45fb-91ea-b72a353a05b6"", ""value"": ""Mass"", ""language_id"": ""en"", ""list_item_id"": ""c3039ce1-0741-4bf7-bc1f-885e17713523"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]","[{""uri"": ""http://vocab.getty.edu/aat/300435430"", ""labels"": [{""id"": ""07267fb1-33ea-457f-9cff-fe337d6f00cd"", ""value"": ""measurement description"", ""language_id"": ""en"", ""list_item_id"": ""5bd94b1d-b8b0-44fb-8e1a-fab715b2e8d0"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""a16a4edc-c916-4293-af98-44d76ce6cba7""}]","[{""uri"": ""http://vocab.getty.edu/aat/300388277"", ""labels"": [{""id"": ""bf59ca74-9146-4b2e-8ba7-3d7c30791491"", ""value"": ""English (language)"", ""language_id"": ""en"", ""list_item_id"": ""38729dbe-6d1c-48ce-bf47-e2a18945600e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f7fc4f6d-fd46-4881-846f-4a08bc1a3fef""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0065c6bb-f7ea-49ab-ae06-d5668bca685c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,42feb182-0a6e-445e-85c5-8f5839fd687f,e429e4d3-3436-4ba0-a440-120b7b0a3690,"[{""uri"": ""http://vocab.getty.edu/aat/300028875"", ""labels"": [{""id"": ""b86fae98-e9a5-4527-a8d2-b1e920772c3a"", ""value"": ""samples"", ""language_id"": ""en"", ""list_item_id"": ""9db724b9-b3c7-4761-9a50-673d64a15bd8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""56991802-f539-4b22-b5a9-b1945fceb52b""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,bf6a6ba1-04f1-441f-9deb-058fa673d02c,"[{""uri"": ""http://vocab.getty.edu/aat/300014190"", ""labels"": [{""id"": ""c50bdf84-3e3f-44fb-8d63-3d1e5844c904"", ""value"": ""photographic paper"", ""language_id"": ""en"", ""list_item_id"": ""089f520f-7c9a-3a45-990f-804584c9d68f"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006b20d6-f7c3-49ff-9e67-7417f6d4cdf1,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,42feb182-0a6e-445e-85c5-8f5839fd687f,02c18edd-4a47-4825-9c6e-8fd7fdbffb7a,"[{""uri"": ""http://vocab.getty.edu/aat/300028875"", ""labels"": [{""id"": ""b86fae98-e9a5-4527-a8d2-b1e920772c3a"", ""value"": ""samples"", ""language_id"": ""en"", ""list_item_id"": ""9db724b9-b3c7-4761-9a50-673d64a15bd8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""56991802-f539-4b22-b5a9-b1945fceb52b""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,73a5cb01-4284-4ae9-b37a-f8ecc60d1e32,"[{""uri"": ""http://vocab.getty.edu/aat/300013029"", ""labels"": [{""id"": ""626b2732-7bb2-4dda-aa5b-83f49887f38d"", ""value"": ""dye"", ""language_id"": ""en"", ""list_item_id"": ""b3cb5902-3675-3af6-ae1c-4ef07e1e54f4"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",42feb182-0a6e-445e-85c5-8f5839fd687f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
